f,k0,x,y,Re_U,Im_U
600,11.088,-1,0.58,-117879,-2.83172
600,11.088,-1,0.6,-124220,-2.91636
600,11.088,-1,0.56,-100520,-2.58256
600,11.088,-1,0.54,-72849.9,-2.17923
600,11.088,-1,0.52,-38374.3,-1.6407
600,11.088,-1,0.5,1.8549,-0.990862
600,11.088,-1,0.48,38385.8,-0.259466
600,11.088,-1,0.46,72859.2,0.520442
600,11.088,-1,0.44,100508,1.31322
600,11.088,-1,0.42,117866,2.0825
600,11.088,-1,0.4,124236,2.79306
600,11.088,-1,0.38,117866,3.41158
600,11.088,-1,0.36,100508,3.90926
600,11.088,-1,0.34,72850.6,4.26195
600,11.088,-1,0.32,38391,4.4521
600,11.088,-1,0.3,-4.71064,4.46908
600,11.088,-1,0.28,-38417.1,4.30978
600,11.088,-1,0.26,-72840.4,3.97892
600,11.088,-1,0.24,-100551,3.48853
600,11.088,-1,0.22,-117805,2.85779
600,11.088,-1,0.2,-124260,2.11202
600,11.088,-1,0.18,-117898,1.2822
600,11.088,-1,0.16,-100513,0.40213
600,11.088,-1,0.14,-72850.9,-0.491319
600,11.088,-1,0.12,-38385.8,-1.3609
600,11.088,-1,0.1,0.295911,-2.16984
600,11.088,-1,0.08,38375.4,-2.88436
600,11.088,-1,0.06,72846.7,-3.4739
600,11.088,-1,0.02,117880,-4.18552
600,11.088,-1,0.04,100520,-3.91413
600,11.088,-1,0,124221,-4.27772
700,12.936,-1,0.58,-12860.9,1.15875
700,12.936,-1,0.6,-13549.8,1.18909
700,12.936,-1,0.56,-10963.6,1.06275
700,12.936,-1,0.54,-7948.8,0.910846
700,12.936,-1,0.52,-4186.62,0.705073
700,12.936,-1,0.5,-0.936973,0.458684
700,12.936,-1,0.48,4185.27,0.179345
700,12.936,-1,0.46,7947.66,-0.11803
700,12.936,-1,0.44,10960.5,-0.421552
700,12.936,-1,0.42,12858.7,-0.717344
700,12.936,-1,0.4,13548.8,-0.99119
700,12.936,-1,0.38,12859.4,-1.2328
700,12.936,-1,0.36,10961.8,-1.42795
700,12.936,-1,0.34,7948.89,-1.57187
700,12.936,-1,0.32,4188.24,-1.65268
700,12.936,-1,0.3,1.48002,-1.67227
700,12.936,-1,0.28,-4187.09,-1.62288
700,12.936,-1,0.26,-7944.72,-1.51281
700,12.936,-1,0.24,-10963.2,-1.33976
700,12.936,-1,0.22,-12851.9,-1.11701
700,12.936,-1,0.2,-13549.8,-0.848176
700,12.936,-1,0.18,-12860.6,-0.549361
700,12.936,-1,0.16,-10960.8,-0.230258
700,12.936,-1,0.14,-7947.7,0.0946468
700,12.936,-1,0.12,-4186.87,0.41101
700,12.936,-1,0.1,-1.20605,0.707001
700,12.936,-1,0.08,4183.74,0.967106
700,12.936,-1,0.06,7945.01,1.18394
700,12.936,-1,0.02,12857,1.44453
700,12.936,-1,0.04,10959.7,1.34369
700,12.936,-1,0,13545.7,1.47642
800,14.784,-1,0.58,-354.483,2.08631
800,14.784,-1,0.6,-373.136,2.14014
800,14.784,-1,0.56,-302.365,1.90674
800,14.784,-1,0.54,-220.025,1.62481
800,14.784,-1,0.52,-116.938,1.23667
800,14.784,-1,0.5,-2.31164,0.769819
800,14.784,-1,0.48,112.403,0.231568
800,14.784,-1,0.46,215.774,-0.34848
800,14.784,-1,0.44,298.49,-0.951683
800,14.784,-1,0.42,351.236,-1.55061
800,14.784,-1,0.4,370.559,-2.11699
800,14.784,-1,0.38,352.747,-2.62975
800,14.784,-1,0.36,301.438,-3.0547
800,14.784,-1,0.34,220.036,-3.3816
800,14.784,-1,0.32,117.827,-3.57571
800,14.784,-1,0.3,4.00776,-3.64098
800,14.784,-1,0.28,-110.017,-3.54828
800,14.784,-1,0.26,-212.691,-3.3171
800,14.784,-1,0.24,-295.015,-2.92961
800,14.784,-1,0.22,-347.289,-2.41925
800,14.784,-1,0.2,-366.577,-1.78377
800,14.784,-1,0.18,-348.777,-1.06684
800,14.784,-1,0.16,-297.615,-0.284866
800,14.784,-1,0.14,-216.553,0.522037
800,14.784,-1,0.12,-114.828,1.31948
800,14.784,-1,0.1,-1.62959,2.07312
800,14.784,-1,0.08,111.642,2.74221
800,14.784,-1,0.06,213.613,3.30385
800,14.784,-1,0.02,346.734,3.9838
800,14.784,-1,0.04,295.117,3.72004
800,14.784,-1,0,365.202,4.06755
900,16.632,-1,0.58,-1.56744,-1.07513
900,16.632,-1,0.6,-1.6549,-1.13414
900,16.632,-1,0.56,-1.32425,-0.901272
900,16.632,-1,0.54,-0.940401,-0.63219
900,16.632,-1,0.52,-0.461445,-0.29302
900,16.632,-1,0.5,0.0689826,0.0808936
900,16.632,-1,0.48,0.595907,0.452736
900,16.632,-1,0.46,1.06548,0.785092
900,16.632,-1,0.44,1.4332,1.04338
900,16.632,-1,0.42,1.65596,1.2029
900,16.632,-1,0.4,1.71765,1.24424
900,16.632,-1,0.38,1.60244,1.16558
900,16.632,-1,0.36,1.32862,0.969961
900,16.632,-1,0.34,0.914529,0.679291
900,16.632,-1,0.32,0.405914,0.318162
900,16.632,-1,0.3,-0.151793,-0.0758349
900,16.632,-1,0.28,-0.702518,-0.466276
900,16.632,-1,0.26,-1.19067,-0.814001
900,16.632,-1,0.24,-1.5719,-1.08447
900,16.632,-1,0.22,-1.80078,-1.25228
900,16.632,-1,0.2,-1.86281,-1.29764
900,16.632,-1,0.18,-1.74054,-1.21835
900,16.632,-1,0.16,-1.45268,-1.01856
900,16.632,-1,0.14,-1.01855,-0.719057
900,16.632,-1,0.12,-0.484258,-0.34613
900,16.632,-1,0.1,0.103398,0.0631696
900,16.632,-1,0.08,0.687307,0.470826
900,16.632,-1,0.06,1.21083,0.837222
900,16.632,-1,0.02,1.89163,1.31349
900,16.632,-1,0.04,1.6277,1.12741
900,16.632,-1,0,1.98571,1.3776
1000,18.48,-1,0.58,2.108,-0.592073
1000,18.48,-1,0.6,2.2104,-0.624872
1000,18.48,-1,0.56,1.81148,-0.510446
1000,18.48,-1,0.54,1.34868,-0.376193
1000,18.48,-1,0.52,0.764637,-0.211311
1000,18.48,-1,0.5,0.115289,-0.0268902
1000,18.48,-1,0.48,-0.536602,0.157809
1000,18.48,-1,0.46,-1.12941,0.322162
1000,18.48,-1,0.44,-1.60522,0.456218
1000,18.48,-1,0.42,-1.92088,0.537142
1000,18.48,-1,0.4,-2.04449,0.569591
1000,18.48,-1,0.38,-1.9683,0.536241
