f,k0,x,y,Re_U,Im_U
600,11.088,1,0.1,0.295395,-1.51664
600,11.088,1,0.02,0.171404,-1.69587
600,11.088,1,0.08,0.252302,-1.58035
600,11.088,1,0.04,0.188769,-1.67188
600,11.088,1,0.06,0.215648,-1.63275
600,11.088,1,0.12,0.34442,-1.44417
600,11.088,1,0.14,0.395363,-1.36591
600,11.088,1,0.16,0.447158,-1.28476
600,11.088,1,0.18,0.495452,-1.20425
600,11.088,1,0.2,0.5393,-1.12705
600,11.088,1,0.22,0.575207,-1.05661
600,11.088,1,0.24,0.601995,-0.994981
600,11.088,1,0.26,0.617029,-0.944979
600,11.088,1,0.28,0.62018,-0.907701
600,11.088,1,0.3,0.609667,-0.884856
600,11.088,1,0.38,0.443475,-0.934401
600,11.088,1,0.32,0.586329,-0.876293
600,11.088,1,0.34,0.549725,-0.882522
600,11.088,1,0.36,0.50187,-0.902191
600,11.088,1,0.46,0.154568,-1.14262
600,11.088,1,0.4,0.377345,-0.9769
600,11.088,1,0.42,0.305031,-1.02765
600,11.088,1,0.44,0.230159,-1.08383
600,11.088,1,0.48,0.0822162,-1.20118
600,11.088,1,0.5,0.0148,-1.25642
600,11.088,1,0.52,-0.0438384,-1.30596
600,11.088,1,0.54,-0.0926342,-1.34699
600,11.088,1,0.58,-0.150956,-1.39703
600,11.088,1,0.56,-0.128507,-1.37805
600,11.088,1,0.6,-0.157867,-1.40371
700,12.936,1,0.1,1.20799,1.0484
700,12.936,1,0.02,1.29145,1.2274
700,12.936,1,0.08,1.23723,1.11284
700,12.936,1,0.04,1.27974,1.20416
700,12.936,1,0.06,1.26208,1.16469
700,12.936,1,0.12,1.17391,0.976088
700,12.936,1,0.14,1.13771,0.896314
700,12.936,1,0.16,1.09953,0.814075
700,12.936,1,0.18,1.06218,0.730149
700,12.936,1,0.2,1.02596,0.649584
700,12.936,1,0.22,0.992866,0.573794
700,12.936,1,0.24,0.963697,0.506342
700,12.936,1,0.26,0.939856,0.44818
700,12.936,1,0.28,0.92182,0.40246
700,12.936,1,0.3,0.910128,0.368664
700,12.936,1,0.38,0.928203,0.36541
700,12.936,1,0.32,0.905291,0.348912
700,12.936,1,0.34,0.906866,0.341704
700,12.936,1,0.36,0.914813,0.348038
700,12.936,1,0.46,1.01874,0.515452
700,12.936,1,0.4,0.946479,0.393519
700,12.936,1,0.42,0.96845,0.428972
