f,k0,x,y,Re_U,Im_U
400,7.3919827143289254,1,0,52023790.984856963,-10936067.392478656
400,7.3919827143289254,1,0.019999999999999976,51797856.618085936,-10802612.171044471
400,7.3919827143289254,1,0.039999999999999952,51137660.764931537,-10370451.020957422
400,7.3919827143289254,1,0.059999999999999915,50035093.51374989,-9671884.2494628932
400,7.3919827143289254,1,0.079999999999999877,48516553.533135965,-8690134.8316183332
400,7.3919827143289254,1,0.099999999999999839,46586394.898872569,-7460270.7784432964
400,7.3919827143289254,1,0.1199999999999998,44276641.280354053,-5971974.9256082261
400,7.3919827143289254,1,0.13999999999999974,41602502.655189298,-4264529.3682872178
400,7.3919827143289254,1,0.1599999999999997,38602202.18072094,-2334786.2442345386
400,7.3919827143289254,1,0.17999999999999966,35300479.813451402,-224968.18944721133
400,7.3919827143289254,1,0.19999999999999959,31740430.517340515,2062218.7212908473
400,7.3919827143289254,1,0.21999999999999953,27955796.775708489,4482307.0129923495
400,7.3919827143289254,1,0.23999999999999949,23991250.641538113,7026194.6047033286
400,7.3919827143289254,1,0.25999999999999951,19888959.490376323,9651101.556494385
400,7.3919827143289254,1,0.27999999999999953,15693548.334415793,12340147.70319253
400,7.3919827143289254,1,0.29999999999999949,11452783.788363941,15054934.756797321
400,7.3919827143289254,1,0.31999999999999951,7209268.55333855,17771852.520302039
400,7.3919827143289254,1,0.33999999999999952,3015573.4343853528,20457988.06710289
400,7.3919827143289254,1,0.3599999999999996,-1090895.3994306871,23083703.835041746
400,7.3919827143289254,1,0.37999999999999956,-5054154.9939734852,25624711.093155272
400,7.3919827143289254,1,0.39999999999999958,-8844840.806585934,28045180.565768093
400,7.3919827143289254,1,0.41999999999999965,-12403315.490868069,30327139.576632109
400,7.3919827143289254,1,0.43999999999999972,-15709326.547243498,32436794.727933049
400,7.3919827143289254,1,0.45999999999999974,-18710048.732263647,34362646.473384529
400,7.3919827143289254,1,0.47999999999999982,-21389088.269037478,36069443.416610979
400,7.3919827143289254,1,0.49999999999999978,-23698880.285562545,37554246.694881938
400,7.3919827143289254,1,0.5199999999999998,-25633267.844475441,38783741.885367274
400,7.3919827143289254,1,0.53999999999999981,-27151186.523222297,39762355.609589897
400,7.3919827143289254,1,0.55999999999999994,-28256095.319991343,40460512.282598548
400,7.3919827143289254,1,0.57999999999999996,-28915838.678585216,40890816.74341701
400,7.3919827143289254,1,0.59999999999999998,-29145724.967475452,41027764.969816133
500,9.239978392911155,1,0,21332546.503789838,-57893616.940794885
500,9.239978392911155,1,0.019999999999999976,21256194.352366075,-57716944.654338472
500,9.239978392911155,1,0.039999999999999952,21096416.768384099,-57174479.347705595
500,9.239978392911155,1,0.059999999999999915,20804734.59505602,-56282606.39204108
500,9.239978392911155,1,0.079999999999999877,20425815.636180766,-55041547.867512442
500,9.239978392911155,1,0.099999999999999839,19919520.126903292,-53475064.148432404
500,9.239978392911155,1,0.1199999999999998,19335789.331090607,-51588916.851575084
500,9.239978392911155,1,0.13999999999999974,18637854.822635073,-49414117.183172755
500,9.239978392911155,1,0.1599999999999997,17874460.044321168,-46963298.638268076
500,9.239978392911155,1,0.17999999999999966,17013311.663651247,-44273179.29704877
500,9.239978392911155,1,0.19999999999999959,16102773.249669066,-41362216.496004865
500,9.239978392911155,1,0.21999999999999953,15115264.250337653,-38272642.090916067
500,9.239978392911155,1,0.23999999999999949,14095726.724646188,-35027243.019032657
500,9.239978392911155,1,0.25999999999999951,13024123.501228496,-31671071.669698015
500,9.239978392911155,1,0.27999999999999953,11939231.949779173,-28232388.994204015
500,9.239978392911155,1,0.29999999999999949,10830034.445347797,-24755366.583659507
500,9.239978392911155,1,0.31999999999999951,9727687.6351226121,-21272562.088937201
500,9.239978392911155,1,0.33999999999999952,8628842.8037964199,-17826379.360252026
500,9.239978392911155,1,0.3599999999999996,7557510.7266724408,-14452301.350595348
500,9.239978392911155,1,0.37999999999999956,6517405.1860946883,-11187067.045186447
500,9.239978392911155,1,0.39999999999999958,5521958.2116141859,-8067540.580023204
500,9.239978392911155,1,0.41999999999999965,4586230.5063452618,-5131784.6854092022
500,9.239978392911155,1,0.43999999999999972,3715216.3297475316,-2408505.5195227386
500,9.239978392911155,1,0.45999999999999974,2926655.0547568006,72432.338124675938
500,9.239978392911155,1,0.47999999999999982,2217789.8857346745,2280622.3269919781
500,9.239978392911155,1,0.49999999999999978,1610876.0298731991,4194216.0409452836
500,9.239978392911155,1,0.5199999999999998,1096499.6556957951,5788469.8614227306
500,9.239978392911155,1,0.53999999999999981,698443.07174037001,7048930.7502110694
500,9.239978392911155,1,0.55999999999999994,401031.4194705931,7957782.5930053387
500,9.239978392911155,1,0.57999999999999996,231229.55614303693,8508900.3893399443
500,9.239978392911155,1,0.59999999999999998,167243.6495328265,8692509.7635106035
600,11.087974071493388,1,0,75926125.318007097,-306915896.29000652
600,11.087974071493388,1,0.019999999999999976,71684150.922682121,-300451036.53958952
600,11.087974071493388,1,0.039999999999999952,59672871.724999018,-281368824.99836433
600,11.087974071493388,1,0.059999999999999915,39985252.013264582,-250517914.97962895
600,11.087974071493388,1,0.079999999999999877,13995618.182763435,-209197603.34815839
600,11.087974071493388,1,0.099999999999999839,-17374197.770770092,-159192924.84053805
600,11.087974071493388,1,0.1199999999999998,-52343736.54304637,-102701225.97282806
600,11.087974071493388,1,0.13999999999999974,-89375529.030150115,-42096311.078266457
600,11.087974071493388,1,0.1599999999999997,-126545835.01812163,19903169.048842397
600,11.087974071493388,1,0.17999999999999966,-161974675.09556216,80770714.824991986
600,11.087974071493388,1,0.19999999999999959,-193963044.96088275,137697345.15830132
600,11.087974071493388,1,0.21999999999999953,-220608313.94921872,188475523.48402223
600,11.087974071493388,1,0.23999999999999949,-240745334.76742536,230655936.2561523
600,11.087974071493388,1,0.25999999999999951,-252801693.78595304,262757022.00033039
600,11.087974071493388,1,0.27999999999999953,-256351467.76914179,283086166.6007461
600,11.087974071493388,1,0.29999999999999949,-250411328.86367238,291174355.62804818
600,11.087974071493388,1,0.31999999999999951,-235425966.2007072,286344128.23327148
600,11.087974071493388,1,0.33999999999999952,-211159098.47700462,269236213.774979
600,11.087974071493388,1,0.3599999999999996,-178892234.92772001,240287935.30218273
600,11.087974071493388,1,0.37999999999999956,-139140349.46598858,201141690.39197877
600,11.087974071493388,1,0.39999999999999958,-93830697.795798808,153285847.40632299
600,11.087974071493388,1,0.41999999999999965,-44267953.178346939,99062810.380952939
600,11.087974071493388,1,0.43999999999999972,7452365.1584039452,40786912.562182322
600,11.087974071493388,1,0.45999999999999974,59444095.432439089,-18959561.361528985
600,11.087974071493388,1,0.47999999999999982,109663306.19016461,-77443013.694570452
600,11.087974071493388,1,0.49999999999999978,156046561.86548087,-132226224.26814498
600,11.087974071493388,1,0.5199999999999998,196930825.20277864,-180671647.68871343
600,11.087974071493388,1,0.53999999999999981,230429556.46284306,-220899386.98549461
600,11.087974071493388,1,0.55999999999999994,255542967.65168151,-250834379.13724315
600,11.087974071493388,1,0.57999999999999996,270834331.91847819,-269476499.24688137
600,11.087974071493388,1,0.59999999999999998,276173209.00238216,-275653188.55185759
700,12.935969750075618,1,0,106528242.38161483,114779927.98562701
700,12.935969750075618,1,0.019999999999999976,103743750.35716195,112944811.28575352
700,12.935969750075618,1,0.039999999999999952,95207478.895759761,107980514.61435705
700,12.935969750075618,1,0.059999999999999915,81562175.049292833,99655678.297452062
700,12.935969750075618,1,0.079999999999999877,63223854.921697691,88666225.625978038
700,12.935969750075618,1,0.099999999999999839,41246665.720532149,75162147.653798863
700,12.935969750075618,1,0.1199999999999998,16463173.506654348,59882773.721824884
700,12.935969750075618,1,0.13999999999999974,-9815487.0889107976,43297000.814456329
700,12.935969750075618,1,0.1599999999999997,-36479788.810141549,26092406.578722395
700,12.935969750075618,1,0.17999999999999966,-62189077.432265684,8986191.5658717118
700,12.935969750075618,1,0.19999999999999959,-85761655.965353921,-7530992.2679809248
700,12.935969750075618,1,0.21999999999999953,-106055362.50759986,-22579840.548748221
700,12.935969750075618,1,0.23999999999999949,-122022912.24588746,-35970161.968131512
700,12.935969750075618,1,0.25999999999999951,-132933988.85824452,-46814614.050938882
700,12.935969750075618,1,0.27999999999999953,-138052238.92899033,-55235744.614075765
700,12.935969750075618,1,0.29999999999999949,-137196956.78183317,-60468068.918456718
700,12.935969750075618,1,0.31999999999999951,-130072530.81106189,-62963645.125253156
700,12.935969750075618,1,0.33999999999999952,-117081658.45931451,-62174835.618550368
700,12.935969750075618,1,0.3599999999999996,-98427381.902475268,-58822071.763587251
700,12.935969750075618,1,0.37999999999999956,-75024415.155470476,-52637980.581169859
700,12.935969750075618,1,0.39999999999999958,-47543066.138989374,-44485088.167916939
