f,k0,x,y,Re_U,Im_U
600,11.088,-1,0.6,-1.16351,1.33552
600,11.088,-1,0.58,-1.13701,1.30672
600,11.088,-1,0.56,-1.05837,1.2252
600,11.088,-1,0.54,-0.931397,1.09113
600,11.088,-1,0.52,-0.761122,0.913216
600,11.088,-1,0.5,-0.555517,0.69702
600,11.088,-1,0.48,-0.322982,0.453459
600,11.088,-1,0.46,-0.0740703,0.192083
600,11.088,-1,0.44,0.180682,-0.0752553
600,11.088,-1,0.42,0.430105,-0.336945
600,11.088,-1,0.4,0.663253,-0.582188
600,11.088,-1,0.38,0.870307,-0.799207
600,11.088,-1,0.36,1.04193,-0.980362
600,11.088,-1,0.34,1.17112,-1.11564
600,11.088,-1,0.32,1.25182,-1.20194
600,11.088,-1,0.3,1.28115,-1.23267
600,11.088,-1,0.28,1.25737,-1.20946
600,11.088,-1,0.26,1.18213,-1.13067
600,11.088,-1,0.24,1.0583,-1.00264
600,11.088,-1,0.22,0.891839,-0.828657
600,11.088,-1,0.2,0.689801,-0.618199
600,11.088,-1,0.18,0.461285,-0.379318
600,11.088,-1,0.16,0.21614,-0.123522
600,11.088,-1,0.14,-0.0346806,0.138458
600,11.088,-1,0.12,-0.280019,0.395079
600,11.088,-1,0.1,-0.50966,0.634484
600,11.088,-1,0.08,-0.712658,0.847323
600,11.088,-1,0.02,-1.08429,1.23498
600,11.088,-1,0.06,-0.880973,1.02253
600,11.088,-1,0.04,-1.0065,1.15458
700,12.936,-1,0.6,0.7306,-1.82389
700,12.936,-1,0.58,0.715085,-1.78428
700,12.936,-1,0.56,0.663496,-1.66901
700,12.936,-1,0.54,0.583406,-1.48163
700,12.936,-1,0.52,0.473389,-1.23124
700,12.936,-1,0.5,0.342548,-0.928445
700,12.936,-1,0.48,0.19305,-0.586379
700,12.936,-1,0.46,0.0339332,-0.220075
700,12.936,-1,0.44,-0.129379,0.154726
700,12.936,-1,0.42,-0.289481,0.521325
700,12.936,-1,0.4,-0.438487,0.864077
700,12.936,-1,0.38,-0.572217,1.16777
700,12.936,-1,0.36,-0.68168,1.4197
700,12.936,-1,0.34,-0.766212,1.60823
700,12.936,-1,0.32,-0.817301,1.72602
700,12.936,-1,0.3,-0.838164,1.76709
700,12.936,-1,0.28,-0.822687,1.73059
700,12.936,-1,0.26,-0.776808,1.61731
700,12.936,-1,0.24,-0.697553,1.43316
700,12.936,-1,0.22,-0.592917,1.18559
700,12.936,-1,0.2,-0.464292,0.885976
700,12.936,-1,0.18,-0.319684,0.546995
700,12.936,-1,0.16,-0.163562,0.183798
700,12.936,-1,0.14,-0.00413541,-0.187622
700,12.936,-1,0.12,0.151422,-0.550871
700,12.936,-1,0.1,0.298322,-0.890631
700,12.936,-1,0.08,0.42656,-1.19141
700,12.936,-1,0.02,0.664104,-1.74082
700,12.936,-1,0.06,0.534642,-1.44009
700,12.936,-1,0.04,0.613409,-1.62624
800,14.784,-1,0.6,-1.10014,1.39039
800,14.784,-1,0.58,-1.07713,1.35914
800,14.784,-1,0.56,-1.0009,1.27271
800,14.784,-1,0.54,-0.882086,1.12986
800,14.784,-1,0.52,-0.719074,0.940709
800,14.784,-1,0.5,-0.525258,0.710576
800,14.784,-1,0.48,-0.303682,0.451451
800,14.784,-1,0.46,-0.0678633,0.17314
800,14.784,-1,0.44,0.174329,-0.111637
800,14.784,-1,0.42,0.411718,-0.390221
800,14.784,-1,0.4,0.632757,-0.651544
800,14.784,-1,0.38,0.831145,-0.882658
800,14.784,-1,0.36,0.993685,-1.07604
800,14.784,-1,0.34,1.11919,-1.22014
800,14.784,-1,0.32,1.19525,-1.31265
800,14.784,-1,0.3,1.22634,-1.34539
800,14.784,-1,0.28,1.20354,-1.32123
800,14.784,-1,0.26,1.13549,-1.23719
800,14.784,-1,0.24,1.01797,-1.1011
800,14.784,-1,0.22,0.862632,-0.915689
800,14.784,-1,0.2,0.671627,-0.691632
800,14.784,-1,0.18,0.456691,-0.436834
800,14.784,-1,0.16,0.224659,-0.164023
800,14.784,-1,0.14,-0.0123655,0.115393
800,14.784,-1,0.12,-0.243471,0.389086
800,14.784,-1,0.1,-0.462071,0.644596
800,14.784,-1,0.08,-0.652825,0.871945
800,14.784,-1,0.02,-1.00617,1.28535
800,14.784,-1,0.06,-0.813624,1.05867
800,14.784,-1,0.04,-0.930901,1.1998
900,16.632,-1,0.6,1.68141,-0.399096
900,16.632,-1,0.58,1.64974,-0.389209
900,16.632,-1,0.56,1.55236,-0.37335
900,16.632,-1,0.54,1.39576,-0.339912
900,16.632,-1,0.52,1.18191,-0.298773
900,16.632,-1,0.5,0.922081,-0.241895
900,16.632,-1,0.48,0.62202,-0.176471
900,16.632,-1,0.46,0.29524,-0.0991648
900,16.632,-1,0.44,-0.0474334,-0.0139682
900,16.632,-1,0.42,-0.391737,0.0760508
900,16.632,-1,0.4,-0.723129,0.17054
900,16.632,-1,0.38,-1.02948,0.26032
900,16.632,-1,0.36,-1.29465,0.348085
900,16.632,-1,0.34,-1.50911,0.42002
900,16.632,-1,0.32,-1.65876,0.481941
900,16.632,-1,0.3,-1.73885,0.517881
900,16.632,-1,0.28,-1.74053,0.535405
900,16.632,-1,0.26,-1.66501,0.520676
900,16.632,-1,0.24,-1.51088,0.482794
900,16.632,-1,0.22,-1.28628,0.413237
