f,k0,x,y,Re_U,Im_U
600,11.088,-1,0.6,0.501528,0.996346
600,11.088,-1,0.58,0.494654,1.00101
600,11.088,-1,0.56,0.47684,1.01555
600,11.088,-1,0.54,0.447315,1.03872
600,11.088,-1,0.52,0.408345,1.07002
600,11.088,-1,0.5,0.36019,1.10752
600,11.088,-1,0.48,0.306342,1.15008
600,11.088,-1,0.46,0.247302,1.19531
600,11.088,-1,0.44,0.18705,1.24162
600,11.088,-1,0.42,0.126374,1.28661
600,11.088,-1,0.4,0.0691835,1.32848
600,11.088,-1,0.38,0.0164808,1.36528
600,11.088,-1,0.36,-0.0287311,1.39533
600,11.088,-1,0.34,-0.0658901,1.4173
600,11.088,-1,0.32,-0.0926562,1.43006
600,11.088,-1,0.3,-0.109204,1.43316
600,11.088,-1,0.28,-0.114061,1.42622
600,11.088,-1,0.26,-0.108559,1.40968
600,11.088,-1,0.24,-0.0922609,1.38397
600,11.088,-1,0.22,-0.0670597,1.35037
600,11.088,-1,0.2,-0.0333983,1.31015
600,11.088,-1,0.18,0.0058235,1.26512
600,11.088,-1,0.16,0.0497543,1.21705
600,11.088,-1,0.14,0.0947082,1.16809
600,11.088,-1,0.12,0.140305,1.12038
600,11.088,-1,0.1,0.182478,1.0758
600,11.088,-1,0.08,0.220867,1.03649
600,11.088,-1,0.02,0.290549,0.964601
600,11.088,-1,0.06,0.25208,1.00389
600,11.088,-1,0.04,0.276063,0.979658
700,12.936,-1,0.6,1.0734,-0.540893
700,12.936,-1,0.58,1.07527,-0.536501
700,12.936,-1,0.56,1.08063,-0.527102
700,12.936,-1,0.54,1.08921,-0.51108
700,12.936,-1,0.52,1.10086,-0.490577
700,12.936,-1,0.5,1.11518,-0.464603
700,12.936,-1,0.48,1.13152,-0.436617
700,12.936,-1,0.46,1.14962,-0.40533
700,12.936,-1,0.44,1.16851,-0.374643
700,12.936,-1,0.42,1.18805,-0.343414
700,12.936,-1,0.4,1.20703,-0.315452
700,12.936,-1,0.38,1.22553,-0.290041
700,12.936,-1,0.36,1.24229,-0.270041
700,12.936,-1,0.34,1.25767,-0.254491
700,12.936,-1,0.32,1.2704,-0.245948
700,12.936,-1,0.3,1.28115,-0.243049
700,12.936,-1,0.28,1.28882,-0.247827
700,12.936,-1,0.26,1.29433,-0.258145
700,12.936,-1,0.24,1.29682,-0.275276
700,12.936,-1,0.22,1.29727,-0.297097
700,12.936,-1,0.2,1.29525,-0.324215
700,12.936,-1,0.18,1.29175,-0.353857
700,12.936,-1,0.16,1.28656,-0.386367
700,12.936,-1,0.14,1.28075,-0.418293
700,12.936,-1,0.12,1.27428,-0.450721
700,12.936,-1,0.1,1.26796,-0.479882
700,12.936,-1,0.08,1.26205,-0.506565
700,12.936,-1,0.02,1.25075,-0.554007
700,12.936,-1,0.06,1.25702,-0.52775
700,12.936,-1,0.04,1.25323,-0.544198
800,14.784,-1,0.6,-0.79428,-0.991772
800,14.784,-1,0.58,-0.791948,-0.995345
800,14.784,-1,0.56,-0.789779,-1.00414
800,14.784,-1,0.54,-0.785234,-1.01869
800,14.784,-1,0.52,-0.780563,-1.03767
800,14.784,-1,0.5,-0.773601,-1.06113
800,14.784,-1,0.48,-0.767883,-1.08683
800,14.784,-1,0.46,-0.760639,-1.11489
800,14.784,-1,0.44,-0.755608,-1.14265
800,14.784,-1,0.42,-0.750189,-1.17022
800,14.784,-1,0.4,-0.747837,-1.19485
800,14.784,-1,0.38,-0.746723,-1.21669
800,14.784,-1,0.36,-0.749099,-1.2334
800,14.784,-1,0.34,-0.753131,-1.24549
800,14.784,-1,0.32,-0.760979,-1.25093
800,14.784,-1,0.3,-0.77072,-1.25072
800,14.784,-1,0.28,-0.784363,-1.24338
800,14.784,-1,0.26,-0.799388,-1.23049
800,14.784,-1,0.24,-0.8174,-1.21124
800,14.784,-1,0.22,-0.836316,-1.18742
800,14.784,-1,0.2,-0.857558,-1.15895
800,14.784,-1,0.18,-0.87838,-1.12792
800,14.784,-1,0.16,-0.900402,-1.09462
800,14.784,-1,0.14,-0.919983,-1.06149
800,14.784,-1,0.12,-0.9403,-1.02889
800,14.784,-1,0.1,-0.956879,-0.998897
800,14.784,-1,0.08,-0.972739,-0.972207
800,14.784,-1,0.02,-0.998687,-0.923996
800,14.784,-1,0.06,-0.984083,-0.950432
800,14.784,-1,0.04,-0.993594,-0.934066
900,16.632,-1,0.6,-0.622227,1.08623
900,16.632,-1,0.58,-0.632969,1.0815
900,16.632,-1,0.56,-0.660387,1.07383
900,16.632,-1,0.54,-0.703775,1.06023
900,16.632,-1,0.52,-0.757697,1.0443
900,16.632,-1,0.5,-0.818798,1.02427
900,16.632,-1,0.48,-0.878795,1.00522
900,16.632,-1,0.46,-0.934759,0.98506
900,16.632,-1,0.44,-0.978374,0.968688
900,16.632,-1,0.42,-1.00869,0.95412
900,16.632,-1,0.4,-1.01971,0.945501
900,16.632,-1,0.38,-1.0134,0.941156
900,16.632,-1,0.36,-0.987826,0.943291
900,16.632,-1,0.34,-0.948668,0.949308
900,16.632,-1,0.32,-0.89687,0.961283
900,16.632,-1,0.3,-0.840736,0.975593
900,16.632,-1,0.28,-0.782814,0.994411
900,16.632,-1,0.26,-0.732146,1.01279
900,16.632,-1,0.24,-0.690993,1.03307
900,16.632,-1,0.22,-0.665979,1.05096
900,16.632,-1,0.2,-0.657227,1.06894
900,16.632,-1,0.18,-0.668201,1.08266
900,16.632,-1,0.16,-0.695499,1.09557
900,16.632,-1,0.14,-0.739365,1.10294
900,16.632,-1,0.12,-0.792475,1.11013
900,16.632,-1,0.1,-0.852743,1.11276
900,16.632,-1,0.08,-0.911601,1.11521
900,16.632,-1,0.02,-1.03536,1.1146
900,16.632,-1,0.06,-0.965737,1.11492
900,16.632,-1,0.04,-1.00798,1.11497
1000,18.48,-1,0.6,1.28509,0.506954
1000,18.48,-1,0.58,1.28255,0.506892
1000,18.48,-1,0.56,1.28062,0.500581
1000,18.48,-1,0.54,1.27666,0.492007
1000,18.48,-1,0.52,1.27264,0.480003
1000,18.48,-1,0.5,1.26595,0.469491
1000,18.48,-1,0.48,1.26083,0.457432
1000,18.48,-1,0.46,1.25305,0.450433
1000,18.48,-1,0.44,1.24773,0.444467
1000,18.48,-1,0.42,1.24035,0.445797
1000,18.48,-1,0.4,1.23607,0.4494
1000,18.48,-1,0.38,1.23127,0.459734
1000,18.48,-1,0.36,1.2297,0.471692
1000,18.48,-1,0.34,1.22779,0.488773
1000,18.48,-1,0.32,1.22937,0.50447
1000,18.48,-1,0.3,1.23104,0.521655
1000,18.48,-1,0.28,1.23634,0.533349
1000,18.48,-1,0.26,1.24154,0.542935
1000,18.48,-1,0.24,1.24942,0.54415
1000,18.48,-1,0.22,1.25742,0.539938
1000,18.48,-1,0.2,1.2679,0.525771
1000,18.48,-1,0.18,1.27771,0.506038
1000,18.48,-1,0.16,1.28927,0.477437
1000,18.48,-1,0.14,1.29829,0.446615
1000,18.48,-1,0.12,1.30964,0.409978
1000,18.48,-1,0.1,1.31749,0.375189
1000,18.48,-1,0.08,1.32647,0.340284
1000,18.48,-1,0.02,1.3394,0.274486
1000,18.48,-1,0.06,1.33163,0.311852
1000,18.48,-1,0.04,1.33709,0.288535
1100,20.328,-1,0.6,-0.231075,-1.38486
1100,20.328,-1,0.58,-0.224925,-1.37477
1100,20.328,-1,0.56,-0.217068,-1.35461
1100,20.328,-1,0.54,-0.202348,-1.32108
1100,20.328,-1,0.52,-0.183871,-1.28135
1100,20.328,-1,0.5,-0.155711,-1.23486
1100,20.328,-1,0.48,-0.125792,-1.19194
1100,20.328,-1,0.46,-0.0845227,-1.15118
1100,20.328,-1,0.44,-0.042688,-1.12269
1100,20.328,-1,0.42,0.0097442,-1.10416
1100,20.328,-1,0.4,0.0607858,-1.10255
1100,20.328,-1,0.38,0.118283,-1.11492
1100,20.328,-1,0.36,0.171448,-1.14279
1100,20.328,-1,0.34,0.226794,-1.18118
1100,20.328,-1,0.32,0.273044,-1.2283
1100,20.328,-1,0.3,0.315269,-1.27801
1100,20.328,-1,0.28,0.343309,-1.32641
1100,20.328,-1,0.26,0.362264,-1.36731
1100,20.328,-1,0.24,0.364531,-1.39642
1100,20.328,-1,0.22,0.353801,-1.41023
1100,20.328,-1,0.2,0.325333,-1.4071
1100,20.328,-1,0.18,0.285131,-1.38557
1100,20.328,-1,0.16,0.230518,-1.34769
1100,20.328,-1,0.14,0.171275,-1.2944
1100,20.328,-1,0.12,0.102753,-1.23372
1100,20.328,-1,0.1,0.0381534,-1.16589
1100,20.328,-1,0.08,-0.0264745,-1.10187
1100,20.328,-1,0.02,-0.146104,-0.967786
1100,20.328,-1,0.06,-0.0780877,-1.04251
1100,20.328,-1,0.04,-0.12127,-0.99769
1200,22.1759,-1,0.6,-1.44971,0.159976
1200,22.1759,-1,0.58,-1.43119,0.157779
1200,22.1759,-1,0.56,-1.38052,0.16353
1200,22.1759,-1,0.54,-1.30444,0.172481
1200,22.1759,-1,0.52,-1.21394,0.188705
1200,22.1759,-1,0.5,-1.12237,0.204716
1200,22.1759,-1,0.48,-1.04337,0.231928
1200,22.1759,-1,0.46,-0.987011,0.255076
1200,22.1759,-1,0.44,-0.962727,0.288058
1200,22.1759,-1,0.42,-0.971082,0.311519
1200,22.1759,-1,0.4,-1.01287,0.338282
1200,22.1759,-1,0.38,-1.07887,0.350853
1200,22.1759,-1,0.36,-1.16192,0.358488
1200,22.1759,-1,0.34,-1.24694,0.346368
1200,22.1759,-1,0.32,-1.3259,0.325308
1200,22.1759,-1,0.3,-1.3855,0.285822
1200,22.1759,-1,0.28,-1.42214,0.240423
1200,22.1759,-1,0.26,-1.43054,0.183416
1200,22.1759,-1,0.24,-1.41349,0.128054
1200,22.1759,-1,0.22,-1.37522,0.0738483
1200,22.1759,-1,0.2,-1.32329,0.0331217
1200,22.1759,-1,0.18,-1.26657,0.00259423
1200,22.1759,-1,0.16,-1.2117,-0.00686713
1200,22.1759,-1,0.14,-1.16646,-0.00513805
1200,22.1759,-1,0.12,-1.13425,0.0190768
