f,k0,x,y,Re_U,Im_U
600,11.088,1,0.58,3.35242,1.88827
600,11.088,1,0.56,3.12202,1.71001
600,11.088,1,0.54,2.75072,1.41778
600,11.088,1,0.52,2.25324,1.03073
600,11.088,1,0.5,1.65291,0.561525
600,11.088,1,0.48,0.97631,0.0351671
600,11.088,1,0.46,0.252968,-0.527162
600,11.088,1,0.44,-0.483448,-1.09811
600,11.088,1,0.42,-1.2019,-1.65178
600,11.088,1,0.4,-1.86741,-2.16358
600,11.088,1,0.38,-2.45322,-2.60747
600,11.088,1,0.36,-2.92896,-2.96581
600,11.088,1,0.34,-3.27677,-3.21695
600,11.088,1,0.32,-3.47607,-3.35332
600,11.088,1,0.3,-3.52143,-3.3616
600,11.088,1,0.28,-3.40518,-3.24559
600,11.088,1,0.26,-3.13574,-3.00262
600,11.088,1,0.24,-2.71948,-2.64721
600,11.088,1,0.22,-2.17732,-2.18818
600,11.088,1,0.2,-1.52859,-1.64815
600,11.088,1,0.18,-0.803133,-1.04586
600,11.088,1,0.16,-0.0300498,-0.408356
600,11.088,1,0.14,0.757128,0.238839
600,11.088,1,0.02,4.02697,2.91311
600,11.088,1,0.04,3.78504,2.7182
600,11.088,1,0.06,3.39579,2.39807
600,11.088,1,0.12,1.52448,0.869046
600,11.088,1,0.1,2.24053,1.45409
600,11.088,1,0.08,2.87243,1.97239
600,11.088,1,0,4.10759,2.98157
700,12.936,1,0.58,0.382222,-1.37984
700,12.936,1,0.56,0.380666,-1.25875
700,12.936,1,0.54,0.374112,-1.06248
700,12.936,1,0.52,0.368199,-0.800336
700,12.936,1,0.5,0.358379,-0.483777
700,12.936,1,0.48,0.347807,-0.127143
700,12.936,1,0.46,0.334572,0.254028
700,12.936,1,0.44,0.319405,0.642324
700,12.936,1,0.42,0.303079,1.02041
700,12.936,1,0.4,0.283613,1.37129
700,12.936,1,0.38,0.264488,1.67885
700,12.936,1,0.36,0.241353,1.9295
700,12.936,1,0.34,0.219864,2.11099
700,12.936,1,0.32,0.193999,2.21555
700,12.936,1,0.3,0.170801,2.23707
700,12.936,1,0.28,0.143411,2.17483
700,12.936,1,0.26,0.119341,2.03002
700,12.936,1,0.24,0.0920221,1.80907
700,12.936,1,0.22,0.0680598,1.52035
700,12.936,1,0.2,0.0423764,1.17638
700,12.936,1,0.18,0.0196807,0.791142
700,12.936,1,0.16,-0.00279392,0.381278
700,12.936,1,0.14,-0.0230635,-0.0360547
700,12.936,1,0.02,-0.0944139,-1.76859
700,12.936,1,0.04,-0.0881667,-1.64126
700,12.936,1,0.06,-0.0819317,-1.43422
700,12.936,1,0.12,-0.0409852,-0.443002
700,12.936,1,0.1,-0.0576831,-0.822113
700,12.936,1,0.08,-0.0701256,-1.15747
700,12.936,1,0,-0.0942488,-1.81218
800,14.784,1,0.58,-5.04046,4.02739
800,14.784,1,0.56,-4.77998,3.71892
800,14.784,1,0.54,-4.33611,3.23002
800,14.784,1,0.52,-3.75367,2.5633
800,14.784,1,0.5,-3.03032,1.76154
800,14.784,1,0.48,-2.21109,0.846254
800,14.784,1,0.46,-1.31419,-0.137787
800,14.784,1,0.44,-0.380939,-1.15155
800,14.784,1,0.42,0.552219,-2.15204
800,14.784,1,0.4,1.45368,-3.09001
800,14.784,1,0.38,2.27415,-3.93112
800,14.784,1,0.36,2.9966,-4.62406
800,14.784,1,0.34,3.56712,-5.14843
800,14.784,1,0.32,3.986,-5.45994
800,14.784,1,0.3,4.20495,-5.55731
800,14.784,1,0.28,4.24244,-5.41063
800,14.784,1,0.26,4.06514,-5.04038
800,14.784,1,0.24,3.70743,-4.4371
800,14.784,1,0.22,3.1591,-3.64066
800,14.784,1,0.2,2.46525,-2.66523
800,14.784,1,0.18,1.64091,-1.56382
800,14.784,1,0.16,0.735253,-0.373127
800,14.784,1,0.14,-0.213659,0.850169
800,14.784,1,0.02,-4.34783,6.03946
800,14.784,1,0.04,-4.04173,5.64829
800,14.784,1,0.06,-3.52996,5.02646
800,14.784,1,0.12,-1.16203,2.05295
800,14.784,1,0.1,-2.05549,3.18541
800,14.784,1,0.08,-2.86445,4.18823
800,14.784,1,0,-4.46373,6.16596
900,16.632,1,0.58,-1.47227,-1.34755
900,16.632,1,0.56,-1.32165,-1.1919
900,16.632,1,0.54,-1.08668,-0.941673
900,16.632,1,0.52,-0.783049,-0.629362
900,16.632,1,0.5,-0.437474,-0.275831
900,16.632,1,0.48,-0.0767869,0.0814305
900,16.632,1,0.46,0.272521,0.413366
900,16.632,1,0.44,0.581228,0.689875
900,16.632,1,0.42,0.830963,0.88533
900,16.632,1,0.4,1.00044,0.987552
900,16.632,1,0.38,1.0856,0.984027
900,16.632,1,0.36,1.07952,0.884465
900,16.632,1,0.34,0.992789,0.693936
900,16.632,1,0.32,0.834211,0.439999
900,16.632,1,0.3,0.624535,0.142587
900,16.632,1,0.28,0.383826,-0.162912
900,16.632,1,0.26,0.13496,-0.45038
900,16.632,1,0.24,-0.098792,-0.689377
900,16.632,1,0.22,-0.300866,-0.858297
900,16.632,1,0.2,-0.453281,-0.942273
900,16.632,1,0.18,-0.551601,-0.933186
900,16.632,1,0.16,-0.588929,-0.836477
900,16.632,1,0.14,-0.573548,-0.660574
900,16.632,1,0.02,-0.0549188,0.679051
900,16.632,1,0.04,-0.114652,0.552001
900,16.632,1,0.06,-0.203159,0.354935
900,16.632,1,0.12,-0.511288,-0.428596
900,16.632,1,0.1,-0.418433,-0.161973
900,16.632,1,0.08,-0.31006,0.107754
900,16.632,1,0,-0.0351151,0.722673
1000,18.48,1,0.58,0.609859,0.561922
1000,18.48,1,0.56,0.6215,0.426953
1000,18.48,1,0.54,0.639171,0.214914
1000,18.48,1,0.52,0.652935,-0.0448488
1000,18.48,1,0.5,0.65588,-0.328866
1000,18.48,1,0.48,0.64212,-0.599158
1000,18.48,1,0.46,0.599219,-0.829385
1000,18.48,1,0.44,0.529012,-0.986985
1000,18.48,1,0.42,0.419549,-1.05438
1000,18.48,1,0.4,0.282165,-1.01713
1000,18.48,1,0.38,0.110795,-0.874798
1000,18.48,1,0.36,-0.0765601,-0.637087
1000,18.48,1,0.34,-0.275738,-0.321843
1000,18.48,1,0.32,-0.468206,0.0398281
1000,18.48,1,0.3,-0.639704,0.418628
1000,18.48,1,0.28,-0.777988,0.772384
1000,18.48,1,0.26,-0.862787,1.07245
1000,18.48,1,0.24,-0.893552,1.2805
1000,18.48,1,0.22,-0.851034,1.38075
1000,18.48,1,0.2,-0.747905,1.35225
1000,18.48,1,0.18,-0.572953,1.19992
1000,18.48,1,0.16,-0.349335,0.927941
1000,18.48,1,0.14,-0.0787506,0.561207
1000,18.48,1,0.02,1.33375,-1.70307
1000,18.48,1,0.04,1.2197,-1.50064
1000,18.48,1,0.06,1.02921,-1.18737
1000,18.48,1,0.12,0.212611,0.128236
1000,18.48,1,0.1,0.508807,-0.334833
1000,18.48,1,0.08,0.78951,-0.784994
1000,18.48,1,0,1.37959,-1.76972
1100,20.328,1,0.58,0.688302,0.75321
1100,20.328,1,0.56,0.572168,0.727913
1100,20.328,1,0.54,0.392246,0.678229
1100,20.328,1,0.52,0.162551,0.614602
1100,20.328,1,0.5,-0.0913667,0.531116
1100,20.328,1,0.48,-0.348534,0.431974
1100,20.328,1,0.46,-0.580757,0.320638
1100,20.328,1,0.44,-0.766627,0.195238
1100,20.328,1,0.42,-0.883854,0.0677408
1100,20.328,1,0.4,-0.919897,-0.0672143
1100,20.328,1,0.38,-0.867261,-0.192322
1100,20.328,1,0.36,-0.727222,-0.313181
1100,20.328,1,0.34,-0.511958,-0.413042
1100,20.328,1,0.32,-0.236309,-0.494159
1100,20.328,1,0.3,0.0698599,-0.546227
1100,20.328,1,0.28,0.383902,-0.566419
1100,20.328,1,0.26,0.667434,-0.554832
1100,20.328,1,0.24,0.899766,-0.504126
1100,20.328,1,0.22,1.04779,-0.425338
1100,20.328,1,0.2,1.10234,-0.309249
