f,k0,x,y,Re_U,Im_U
600,11.088,-1,0.6,-124224,0.0148249
600,11.088,-1,0.58,-117880,0.01327
600,11.088,-1,0.56,-100527,0.0104197
600,11.088,-1,0.54,-72842.9,0.00477546
600,11.088,-1,0.52,-38368.8,-0.00198132
600,11.088,-1,0.5,10.8711,-0.0108077
600,11.088,-1,0.48,38409.5,-0.0203356
600,11.088,-1,0.46,72825.4,-0.0309756
600,11.088,-1,0.44,100478,-0.0417392
600,11.088,-1,0.42,117892,-0.0524706
600,11.088,-1,0.4,124238,-0.0627678
600,11.088,-1,0.38,117883,-0.0718749
600,11.088,-1,0.36,100485,-0.0800502
600,11.088,-1,0.34,72842.6,-0.0861566
600,11.088,-1,0.32,38398.3,-0.0910361
600,11.088,-1,0.3,2.63315,-0.0933277
600,11.088,-1,0.28,-38390.3,-0.09419
600,11.088,-1,0.26,-72843,-0.092418
600,11.088,-1,0.24,-100474,-0.0893776
600,11.088,-1,0.22,-117943,-0.0841396
600,11.088,-1,0.2,-124211,-0.077838
600,11.088,-1,0.18,-117839,-0.0701092
600,11.088,-1,0.16,-100490,-0.0619778
600,11.088,-1,0.14,-72854.5,-0.0532954
600,11.088,-1,0.12,-38378.7,-0.0447922
600,11.088,-1,0.1,-3.64494,-0.0368542
600,11.088,-1,0.08,38339.3,-0.0295742
600,11.088,-1,0.02,117892,-0.0165995
600,11.088,-1,0.06,72844.9,-0.0237798
600,11.088,-1,0.04,100520,-0.0191098
700,12.936,-1,0.6,-13548.2,0.0245353
700,12.936,-1,0.58,-12859.1,0.0248164
700,12.936,-1,0.56,-10962.1,0.0256637
700,12.936,-1,0.54,-7946.87,0.0270245
700,12.936,-1,0.52,-4184.17,0.0288298
700,12.936,-1,0.5,0.469776,0.0309714
700,12.936,-1,0.48,4188.44,0.0333463
700,12.936,-1,0.46,7944.95,0.0358073
700,12.936,-1,0.44,10958.2,0.0382253
700,12.936,-1,0.42,12860.6,0.0404467
700,12.936,-1,0.4,13548,0.0423424
700,12.936,-1,0.38,12859.7,0.0437822
700,12.936,-1,0.36,10958.3,0.0446565
700,12.936,-1,0.34,7946.65,0.044874
700,12.936,-1,0.32,4187.12,0.0443784
700,12.936,-1,0.3,0.359952,0.0431346
700,12.936,-1,0.28,-4186.2,0.0411554
700,12.936,-1,0.26,-7946.73,0.0384539
700,12.936,-1,0.24,-10957.2,0.0351169
700,12.936,-1,0.22,-12864.7,0.0312224
700,12.936,-1,0.2,-13545.5,0.0269158
700,12.936,-1,0.18,-12855.9,0.0223016
700,12.936,-1,0.16,-10959,0.0175786
700,12.936,-1,0.14,-7947.48,0.0128599
700,12.936,-1,0.12,-4186.44,0.00838863
700,12.936,-1,0.1,0.371775,0.00423241
700,12.936,-1,0.08,4181.67,0.000641298
700,12.936,-1,0.02,12860,-0.0058869
700,12.936,-1,0.06,7946.97,-0.0023397
700,12.936,-1,0.04,10961.2,-0.00452259
800,14.784,-1,0.6,-368.998,0.0253284
800,14.784,-1,0.58,-350.422,0.0225741
800,14.784,-1,0.56,-298.526,0.0144591
800,14.784,-1,0.54,-216.59,0.00131211
800,14.784,-1,0.52,-113.96,-0.0162113
800,14.784,-1,0.5,-0.0213994,-0.0372439
800,14.784,-1,0.48,114.047,-0.0608619
800,14.784,-1,0.46,216.522,-0.085857
800,14.784,-1,0.44,298.445,-0.111082
800,14.784,-1,0.42,350.441,-0.135224
800,14.784,-1,0.4,368.924,-0.157143
