f,k0,x,y,Re_U,Im_U
600,11.088,1,0.1,0.0386682,-0.150503
600,11.088,1,0.02,0.0865851,-0.517639
600,11.088,1,0.08,0.0560176,-0.279931
600,11.088,1,0.04,0.080472,-0.467842
600,11.088,1,0.06,0.0698782,-0.387373
600,11.088,1,0.12,0.0186571,-0.00497174
600,11.088,1,0.14,-0.00348586,0.149819
600,11.088,1,0.16,-0.0272331,0.306894
600,11.088,1,0.18,-0.0515321,0.458657
600,11.088,1,0.2,-0.0763441,0.598165
600,11.088,1,0.22,-0.100216,0.718539
600,11.088,1,0.24,-0.123481,0.814101
600,11.088,1,0.26,-0.144606,0.87995
600,11.088,1,0.28,-0.164243,0.912575
600,11.088,1,0.3,-0.180774,0.909911
600,11.088,1,0.38,-0.221671,0.558071
600,11.088,1,0.32,-0.195479,0.871307
600,11.088,1,0.34,-0.206674,0.797923
600,11.088,1,0.36,-0.215749,0.692135
600,11.088,1,0.46,-0.225447,-0.143375
600,11.088,1,0.4,-0.225588,0.400778
600,11.088,1,0.42,-0.227081,0.226749
600,11.088,1,0.44,-0.226951,0.0427747
600,11.088,1,0.48,-0.222876,-0.32432
600,11.088,1,0.5,-0.220062,-0.492253
600,11.088,1,0.52,-0.216762,-0.640564
600,11.088,1,0.54,-0.214209,-0.76269
600,11.088,1,0.58,-0.210537,-0.910091
600,11.088,1,0.56,-0.211628,-0.853951
600,11.088,1,0.6,-0.209657,-0.929308
700,12.936,1,0.1,-0.0572066,0.0156068
700,12.936,1,0.02,-0.0620351,0.02287
700,12.936,1,0.08,-0.0589969,0.0181725
700,12.936,1,0.04,-0.0614381,0.021874
700,12.936,1,0.06,-0.0603912,0.0203202
700,12.936,1,0.12,-0.0551099,0.0126183
700,12.936,1,0.14,-0.0526864,0.00941057
700,12.936,1,0.16,-0.0500216,0.00600313
700,12.936,1,0.18,-0.0471273,0.00263166
700,12.936,1,0.2,-0.0440723,-0.00069669
700,12.936,1,0.22,-0.0409094,-0.00378591
700,12.936,1,0.24,-0.037678,-0.00660592
700,12.936,1,0.26,-0.0344535,-0.00899932
700,12.936,1,0.28,-0.0312672,-0.0109676
700,12.936,1,0.3,-0.0281905,-0.0124028
700,12.936,1,0.38,-0.0176292,-0.0129873
700,12.936,1,0.32,-0.0252374,-0.0133301
700,12.936,1,0.34,-0.0224871,-0.0137024
700,12.936,1,0.36,-0.0199321,-0.0135832
700,12.936,1,0.46,-0.0109047,-0.00741897
700,12.936,1,0.4,-0.0155608,-0.0119957
700,12.936,1,0.42,-0.0137625,-0.0106706
700,12.936,1,0.44,-0.0122075,-0.00911534
700,12.936,1,0.48,-0.00982728,-0.00568734
700,12.936,1,0.5,-0.00896541,-0.00401937
700,12.936,1,0.52,-0.00829597,-0.002508
700,12.936,1,0.54,-0.00779845,-0.00123951
700,12.936,1,0.58,-0.00725911,0.000316824
700,12.936,1,0.56,-0.00746074,-0.000275654
700,12.936,1,0.6,-0.00719583,0.000517708
800,14.784,1,0.1,-0.139785,-0.232382
800,14.784,1,0.02,-0.172363,-0.302519
800,14.784,1,0.08,-0.151813,-0.257572
800,14.784,1,0.04,-0.168097,-0.293396
800,14.784,1,0.06,-0.161517,-0.27792
800,14.784,1,0.12,-0.12484,-0.20392
800,14.784,1,0.14,-0.107675,-0.172683
800,14.784,1,0.16,-0.0880601,-0.140301
800,14.784,1,0.18,-0.0669502,-0.107676
800,14.784,1,0.2,-0.0444175,-0.0762047
800,14.784,1,0.22,-0.0213426,-0.0470693
800,14.784,1,0.24,0.00162718,-0.0212008
800,14.784,1,0.26,0.02362,0.000276913
800,14.784,1,0.28,0.0437385,0.0168188
800,14.784,1,0.3,0.0614126,0.0276337
800,14.784,1,0.38,0.0933378,0.0134656
800,14.784,1,0.32,0.075489,0.0327865
800,14.784,1,0.34,0.0858648,0.0318047
800,14.784,1,0.36,0.0917207,0.0253356
800,14.784,1,0.46,0.0610142,-0.0687855
800,14.784,1,0.4,0.0904475,-0.00273147
800,14.784,1,0.42,0.0837201,-0.0226692
800,14.784,1,0.44,0.0736124,-0.0450112
800,14.784,1,0.48,0.0470014,-0.0926
800,14.784,1,0.5,0.0324671,-0.115315
800,14.784,1,0.52,0.018865,-0.135739
800,14.784,1,0.54,0.00678987,-0.15279
800,14.784,1,0.58,-0.00830843,-0.173631
800,14.784,1,0.56,-0.00231099,-0.1657
800,14.784,1,0.6,-0.0100599,-0.176391
900,16.632,1,0.1,0.369952,0.252498
900,16.632,1,0.02,1.88202,-0.0196667
900,16.632,1,0.08,0.864054,0.167878
900,16.632,1,0.04,1.65838,0.0243901
900,16.632,1,0.06,1.30704,0.0868885
900,16.632,1,0.12,-0.128956,0.333615
900,16.632,1,0.14,-0.585102,0.401153
900,16.632,1,0.16,-0.958579,0.44375
900,16.632,1,0.18,-1.21212,0.459134
900,16.632,1,0.2,-1.327,0.438166
900,16.632,1,0.22,-1.29201,0.387221
900,16.632,1,0.24,-1.11562,0.303063
900,16.632,1,0.26,-0.816088,0.19733
900,16.632,1,0.28,-0.426091,0.0753588
900,16.632,1,0.3,0.0140318,-0.0491971
900,16.632,1,0.38,1.39844,-0.361718
900,16.632,1,0.32,0.459899,-0.165781
900,16.632,1,0.34,0.864717,-0.263547
900,16.632,1,0.36,1.18935,-0.329771
900,16.632,1,0.46,0.874648,-0.0850063
900,16.632,1,0.4,1.47355,-0.349159
900,16.632,1,0.42,1.40371,-0.298269
900,16.632,1,0.44,1.19815,-0.206014
900,16.632,1,0.48,0.466375,0.0594364
900,16.632,1,0.5,0.0128525,0.211964
900,16.632,1,0.52,-0.441838,0.360778
900,16.632,1,0.54,-0.851328,0.493563
900,16.632,1,0.58,-1.38609,0.663639
900,16.632,1,0.56,-1.17819,0.596108
900,16.632,1,0.6,-1.45988,0.684769
1000,18.48,1,0.1,-0.589884,0.105153
1000,18.48,1,0.02,-1.84362,-1.0469
