f,k0,x,y,Re_U,Im_U
600,11.088,1,0.1,-0.615642,-0.49179
600,11.088,1,0.02,-1.16303,-1.08665
600,11.088,1,0.08,-0.809009,-0.70236
600,11.088,1,0.04,-1.08874,-1.00675
600,11.088,1,0.06,-0.969415,-0.876019
600,11.088,1,0.12,-0.397118,-0.254635
600,11.088,1,0.14,-0.163383,-0.000759423
600,11.088,1,0.16,0.0755776,0.258398
600,11.088,1,0.18,0.309183,0.511181
600,11.088,1,0.2,0.526887,0.746971
600,11.088,1,0.22,0.719679,0.954282
600,11.088,1,0.24,0.878314,1.12514
600,11.088,1,0.26,0.996746,1.25058
600,11.088,1,0.28,1.06854,1.32633
600,11.088,1,0.3,1.09209,1.34719
600,11.088,1,0.38,0.70316,0.906415
600,11.088,1,0.32,1.06426,1.31406
600,11.088,1,0.34,0.988332,1.22609
600,11.088,1,0.36,0.865663,1.08882
600,11.088,1,0.46,-0.193578,-0.0882351
600,11.088,1,0.4,0.506487,0.688041
600,11.088,1,0.42,0.285257,0.442011
600,11.088,1,0.44,0.0483533,0.179582
600,11.088,1,0.48,-0.430006,-0.349949
600,11.088,1,0.5,-0.650981,-0.593775
600,11.088,1,0.52,-0.846219,-0.810025
600,11.088,1,0.54,-1.00815,-0.988154
600,11.088,1,0.58,-1.20355,-1.20383
600,11.088,1,0.56,-1.12855,-1.12199
600,11.088,1,0.6,-1.2284,-1.2323
700,12.936,1,0.1,-0.0970021,0.726618
700,12.936,1,0.02,-0.0828696,1.56998
700,12.936,1,0.08,-0.0929859,1.02485
700,12.936,1,0.04,-0.086221,1.4563
700,12.936,1,0.06,-0.0878153,1.27152
700,12.936,1,0.12,-0.102416,0.390078
700,12.936,1,0.14,-0.107185,0.0297788
700,12.936,1,0.16,-0.111816,-0.338671
700,12.936,1,0.18,-0.11601,-0.698132
700,12.936,1,0.2,-0.118043,-1.03398
700,12.936,1,0.22,-0.120084,-1.33026
700,12.936,1,0.24,-0.118539,-1.57517
700,12.936,1,0.26,-0.116988,-1.75675
700,12.936,1,0.28,-0.110843,-1.86793
700,12.936,1,0.3,-0.105651,-1.90288
700,12.936,1,0.38,-0.0573921,-1.30255
700,12.936,1,0.32,-0.094612,-1.86078
700,12.936,1,0.34,-0.0850468,-1.74252
700,12.936,1,0.36,-0.0706931,-1.55396
700,12.936,1,0.46,0.00771829,0.0798768
700,12.936,1,0.4,-0.04084,-0.999723
700,12.936,1,0.42,-0.0251943,-0.658226
