f,k0,x,y,Re_U,Im_U
600,11.088,-1,0.58,-1.03807,0.826191
600,11.088,-1,0.6,-1.06372,0.846688
600,11.088,-1,0.56,-0.961184,0.769255
600,11.088,-1,0.54,-0.837454,0.675029
600,11.088,-1,0.52,-0.671531,0.550596
600,11.088,-1,0.5,-0.471575,0.39908
600,11.088,-1,0.48,-0.245874,0.229022
600,11.088,-1,0.46,-0.00499775,0.0466109
600,11.088,-1,0.44,0.240573,-0.139327
600,11.088,-1,0.42,0.479703,-0.320634
600,11.088,-1,0.4,0.701532,-0.489852
600,11.088,-1,0.38,0.896341,-0.638163
600,11.088,-1,0.36,1.0547,-0.760829
600,11.088,-1,0.34,1.17007,-0.849971
600,11.088,-1,0.32,1.23607,-0.904306
600,11.088,-1,0.3,1.25054,-0.918123
600,11.088,-1,0.28,1.21117,-0.894091
600,11.088,-1,0.26,1.12063,-0.829508
600,11.088,-1,0.24,0.981088,-0.730684
600,11.088,-1,0.22,0.799579,-0.598148
600,11.088,-1,0.2,0.582408,-0.44087
600,11.088,-1,0.18,0.339797,-0.262978
600,11.088,-1,0.16,0.0812821,-0.0737111
600,11.088,-1,0.14,-0.181842,0.119542
600,11.088,-1,0.12,-0.438416,0.308352
600,11.088,-1,0.1,-0.677642,0.484041
600,11.088,-1,0.08,-0.888926,0.640156
600,11.088,-1,0.06,-1.06374,0.768315
600,11.088,-1,0.02,-1.27467,0.923766
600,11.088,-1,0.04,-1.19394,0.865143
600,11.088,-1,0,-1.30171,0.944669
700,12.936,-1,0.58,0.547859,-1.2266
700,12.936,-1,0.6,0.560111,-1.25663
700,12.936,-1,0.56,0.503952,-1.13989
700,12.936,-1,0.54,0.437154,-0.998544
700,12.936,-1,0.52,0.344573,-0.810299
700,12.936,-1,0.5,0.235271,-0.582313
700,12.936,-1,0.48,0.110197,-0.325602
700,12.936,-1,0.46,-0.0222308,-0.0509031
700,12.936,-1,0.44,-0.157652,0.229195
700,12.936,-1,0.42,-0.28984,0.502313
700,12.936,-1,0.4,-0.411534,0.756514
700,12.936,-1,0.38,-0.520029,0.979831
700,12.936,-1,0.36,-0.606194,1.16308
700,12.936,-1,0.34,-0.671406,1.29694
700,12.936,-1,0.32,-0.706222,1.37638
700,12.936,-1,0.3,-0.716205,1.39637
700,12.936,-1,0.28,-0.692746,1.35707
700,12.936,-1,0.26,-0.644944,1.25846
700,12.936,-1,0.24,-0.566233,1.10602
700,12.936,-1,0.22,-0.468032,0.904471
700,12.936,-1,0.2,-0.346904,0.663755
700,12.936,-1,0.18,-0.214094,0.393349
700,12.936,-1,0.16,-0.0712792,0.105118
700,12.936,-1,0.14,0.0737577,-0.188809
700,12.936,-1,0.12,0.214928,-0.475768
700,12.936,-1,0.1,0.347518,-0.743168
700,12.936,-1,0.08,0.463177,-0.980005
700,12.936,-1,0.06,0.560734,-1.17532
700,12.936,-1,0.02,0.677215,-1.41156
700,12.936,-1,0.04,0.631208,-1.32172
700,12.936,-1,0,0.690398,-1.44254
800,14.784,-1,0.58,-2.31043,1.20772
800,14.784,-1,0.6,-2.36003,1.23982
800,14.784,-1,0.56,-2.15678,1.11157
800,14.784,-1,0.54,-1.91111,0.956723
800,14.784,-1,0.52,-1.57864,0.748999
800,14.784,-1,0.5,-1.17778,0.498616
800,14.784,-1,0.48,-0.721241,0.215839
800,14.784,-1,0.46,-0.231329,-0.0860595
800,14.784,-1,0.44,0.273321,-0.393933
800,14.784,-1,0.42,0.770327,-0.693896
800,14.784,-1,0.4,1.23798,-0.972097
800,14.784,-1,0.38,1.65737,-1.21636
800,14.784,-1,0.36,2.00723,-1.4145
800,14.784,-1,0.34,2.2758,-1.55846
800,14.784,-1,0.32,2.44548,-1.63952
800,14.784,-1,0.3,2.51423,-1.65535
800,14.784,-1,0.28,2.47119,-1.60229
800,14.784,-1,0.26,2.32469,-1.48411
800,14.784,-1,0.24,2.0728,-1.303
800,14.784,-1,0.22,1.73276,-1.06791
800,14.784,-1,0.2,1.31231,-0.786636
800,14.784,-1,0.18,0.836198,-0.473109
800,14.784,-1,0.16,0.320519,-0.13866
800,14.784,-1,0.14,-0.209842,0.201908
800,14.784,-1,0.12,-0.731454,0.534128
800,14.784,-1,0.1,-1.22175,0.844102
800,14.784,-1,0.08,-1.65635,1.11789
800,14.784,-1,0.06,-2.0186,1.34462
800,14.784,-1,0.02,-2.4567,1.61822
800,14.784,-1,0.04,-2.28808,1.51348
800,14.784,-1,0,-2.51194,1.65325
900,16.632,-1,0.58,0.835012,-0.183493
900,16.632,-1,0.6,0.845864,-0.186013
900,16.632,-1,0.56,0.795983,-0.193766
900,16.632,-1,0.54,0.732835,-0.199334
900,16.632,-1,0.52,0.639895,-0.209204
900,16.632,-1,0.5,0.519421,-0.208594
900,16.632,-1,0.48,0.368243,-0.201456
900,16.632,-1,0.46,0.188702,-0.17826
900,16.632,-1,0.44,-0.0169496,-0.138704
900,16.632,-1,0.42,-0.24462,-0.0820451
900,16.632,-1,0.4,-0.484855,-0.00479796
900,16.632,-1,0.38,-0.730626,0.0831518
900,16.632,-1,0.36,-0.966226,0.187377
900,16.632,-1,0.34,-1.18248,0.28926
900,16.632,-1,0.32,-1.36049,0.395117
900,16.632,-1,0.3,-1.49157,0.481524
