f,k0,x,y,Re_U,Im_U
300,5.54399,-1,0.6,0.846031,3.0077
300,5.54399,-1,0.58,0.841365,2.99121
300,5.54399,-1,0.56,0.827545,2.94197
300,5.54399,-1,0.54,0.804591,2.86048
300,5.54399,-1,0.52,0.772885,2.74766
300,5.54399,-1,0.5,0.732658,2.60473
300,5.54399,-1,0.48,0.68445,2.43327
300,5.54399,-1,0.46,0.628701,2.23515
300,5.54399,-1,0.44,0.566103,2.01254
300,5.54399,-1,0.42,0.497267,1.76788
300,5.54399,-1,0.4,0.423013,1.50385
300,5.54399,-1,0.38,0.344099,1.22334
300,5.54399,-1,0.36,0.261437,0.929428
300,5.54399,-1,0.34,0.175893,0.625333
300,5.54399,-1,0.32,0.0884341,0.31439
300,5.54399,-1,0.3,-1.85443e-07,-6.23599e-07
300,5.54399,-1,0.28,-0.0884338,-0.314389
300,5.54399,-1,0.26,-0.175893,-0.625334
300,5.54399,-1,0.24,-0.261437,-0.929428
300,5.54399,-1,0.22,-0.344099,-1.22334
300,5.54399,-1,0.2,-0.423014,-1.50385
300,5.54399,-1,0.18,-0.497267,-1.76788
300,5.54399,-1,0.16,-0.566103,-2.01254
300,5.54399,-1,0.14,-0.628701,-2.23515
300,5.54399,-1,0.12,-0.684451,-2.43327
300,5.54399,-1,0.1,-0.732657,-2.60473
300,5.54399,-1,0.08,-0.772883,-2.74766
300,5.54399,-1,0.06,-0.804593,-2.86048
300,5.54399,-1,0.04,-0.827542,-2.94197
300,5.54399,-1,0.02,-0.841365,-2.99121
300,5.54399,-1,0,-0.846031,-3.0077
400,7.39198,-1,0.6,-0.891968,-1.66477
400,7.39198,-1,0.58,-0.886782,-1.65578
400,7.39198,-1,0.56,-0.872454,-1.62841
400,7.39198,-1,0.54,-0.848006,-1.58344
400,7.39198,-1,0.52,-0.814821,-1.52084
400,7.39198,-1,0.5,-0.772211,-1.44185
400,7.39198,-1,0.48,-0.721571,-1.34684
400,7.39198,-1,0.46,-0.662642,-1.23727
400,7.39198,-1,0.44,-0.596809,-1.11396
400,7.39198,-1,0.42,-0.524114,-0.978608
400,7.39198,-1,0.4,-0.44596,-0.832393
400,7.39198,-1,0.38,-0.362673,-0.677181
400,7.39198,-1,0.36,-0.275617,-0.514447
400,7.39198,-1,0.34,-0.185386,-0.346154
400,7.39198,-1,0.32,-0.0932311,-0.174018
400,7.39198,-1,0.3,7.21227e-07,1.40934e-06
400,7.39198,-1,0.28,0.0932309,0.174018
400,7.39198,-1,0.26,0.185388,0.346155
400,7.39198,-1,0.24,0.275618,0.514446
400,7.39198,-1,0.22,0.362674,0.677181
400,7.39198,-1,0.2,0.445962,0.832389
400,7.39198,-1,0.18,0.524111,0.97861
400,7.39198,-1,0.16,0.596816,1.11395
400,7.39198,-1,0.14,0.66264,1.23727
400,7.39198,-1,0.12,0.721582,1.34684
400,7.39198,-1,0.1,0.772206,1.44185
400,7.39198,-1,0.08,0.814803,1.52086
400,7.39198,-1,0.06,0.848026,1.58342
400,7.39198,-1,0.04,0.872426,1.62842
400,7.39198,-1,0.02,0.886785,1.65578
400,7.39198,-1,0,0.891972,1.66477
500,9.23998,-1,0.6,-0.730355,1.43498
500,9.23998,-1,0.58,-0.727058,1.42701
500,9.23998,-1,0.56,-0.714547,1.40362
500,9.23998,-1,0.54,-0.695317,1.36465
500,9.23998,-1,0.52,-0.667292,1.31089
500,9.23998,-1,0.5,-0.633112,1.24265
500,9.23998,-1,0.48,-0.590998,1.1609
500,9.23998,-1,0.46,-0.543272,1.06632
500,9.23998,-1,0.44,-0.488798,0.960166
500,9.23998,-1,0.42,-0.429698,0.843404
500,9.23998,-1,0.4,-0.365248,0.717477
500,9.23998,-1,0.38,-0.297351,0.58362
500,9.23998,-1,0.36,-0.225734,0.443424
500,9.23998,-1,0.34,-0.151995,0.298327
500,9.23998,-1,0.32,-0.0763568,0.149995
500,9.23998,-1,0.3,3.08347e-06,-1.21261e-06
500,9.23998,-1,0.28,0.0763594,-0.149992
500,9.23998,-1,0.26,0.152,-0.298328
500,9.23998,-1,0.24,0.225735,-0.443421
500,9.23998,-1,0.22,0.297353,-0.583619
500,9.23998,-1,0.2,0.36524,-0.717472
500,9.23998,-1,0.18,0.429708,-0.843402
500,9.23998,-1,0.16,0.488785,-0.960168
500,9.23998,-1,0.14,0.543283,-1.06632
500,9.23998,-1,0.12,0.590973,-1.1609
500,9.23998,-1,0.1,0.633117,-1.24264
500,9.23998,-1,0.08,0.667352,-1.31089
500,9.23998,-1,0.06,0.695276,-1.36465
500,9.23998,-1,0.04,0.714593,-1.40359
500,9.23998,-1,0.02,0.727054,-1.42701
500,9.23998,-1,0,0.730349,-1.43499
600,11.088,-1,0.6,2.16102,-0.630225
600,11.088,-1,0.58,2.14935,-0.625997
600,11.088,-1,0.56,2.11388,-0.616235
600,11.088,-1,0.54,2.05545,-0.598639
600,11.088,-1,0.52,1.97418,-0.575609
600,11.088,-1,0.5,1.87166,-0.545138
