f,k0,x,y,Re_U,Im_U
300,5.54399,-1,0.02,-0.508329,-1.77527
300,5.54399,-1,0.04,-0.500051,-1.74604
300,5.54399,-1,0.06,-0.486107,-1.69769
300,5.54399,-1,0.08,-0.467016,-1.63071
300,5.54399,-1,0.1,-0.442657,-1.5459
300,5.54399,-1,0.12,-0.413583,-1.44412
300,5.54399,-1,0.14,-0.379834,-1.32656
300,5.54399,-1,0.16,-0.342073,-1.19442
300,5.54399,-1,0.18,-0.300439,-1.04923
300,5.54399,-1,0.2,-0.255616,-0.892529
300,5.54399,-1,0.22,-0.207885,-0.726047
300,5.54399,-1,0.24,-0.157981,-0.551609
300,5.54399,-1,0.26,-0.106267,-0.371129
300,5.54399,-1,0.28,-0.0534395,-0.186593
300,5.54399,-1,0.3,3.85e-07,3.36669e-06
300,5.54399,-1,0.32,0.0534353,0.186584
300,5.54399,-1,0.34,0.10627,0.371135
300,5.54399,-1,0.36,0.157974,0.551608
300,5.54399,-1,0.38,0.207894,0.726047
300,5.54399,-1,0.4,0.255608,0.892521
300,5.54399,-1,0.42,0.300434,1.04923
300,5.54399,-1,0.44,0.34207,1.19443
300,5.54399,-1,0.46,0.379843,1.32655
300,5.54399,-1,0.48,0.413581,1.44413
300,5.54399,-1,0.5,0.442649,1.5459
300,5.54399,-1,0.52,0.467012,1.63072
300,5.54399,-1,0.54,0.486112,1.69769
300,5.54399,-1,0.58,0.50833,1.77527
300,5.54399,-1,0.56,0.500046,1.74604
300,5.54399,-1,0.6,0.511221,1.78504
400,7.39198,-1,0.02,0.908943,1.60607
400,7.39198,-1,0.04,0.894242,1.57952
400,7.39198,-1,0.06,0.869208,1.53589
400,7.39198,-1,0.08,0.835166,1.47518
400,7.39198,-1,0.1,0.79152,1.39856
400,7.39198,-1,0.12,0.739627,1.3064
400,7.39198,-1,0.14,0.679176,1.20014
400,7.39198,-1,0.16,0.611735,1.08048
400,7.39198,-1,0.18,0.537216,0.949227
400,7.39198,-1,0.2,0.457153,0.807441
400,7.39198,-1,0.22,0.371713,0.656858
400,7.39198,-1,0.24,0.282522,0.49898
400,7.39198,-1,0.26,0.19001,0.335751
400,7.39198,-1,0.28,0.0955667,0.168798
400,7.39198,-1,0.3,-3.17237e-06,-6.47981e-06
400,7.39198,-1,0.32,-0.0955594,-0.168786
400,7.39198,-1,0.34,-0.190022,-0.335763
400,7.39198,-1,0.36,-0.282507,-0.498997
400,7.39198,-1,0.38,-0.371736,-0.656846
400,7.39198,-1,0.4,-0.45711,-0.807401
400,7.39198,-1,0.42,-0.537208,-0.949227
400,7.39198,-1,0.44,-0.611731,-1.08051
400,7.39198,-1,0.46,-0.6792,-1.20012
400,7.39198,-1,0.48,-0.739617,-1.3064
400,7.39198,-1,0.5,-0.791503,-1.39856
400,7.39198,-1,0.52,-0.835164,-1.4752
400,7.39198,-1,0.54,-0.86922,-1.53588
400,7.39198,-1,0.58,-0.908946,-1.60607
400,7.39198,-1,0.56,-0.894227,-1.57952
400,7.39198,-1,0.6,-0.914262,-1.61479
500,9.23998,-1,0.02,0.399547,-1.7559
500,9.23998,-1,0.04,0.392525,-1.72717
500,9.23998,-1,0.06,0.38209,-1.67916
500,9.23998,-1,0.08,0.366569,-1.61306
500,9.23998,-1,0.1,0.347908,-1.52905
500,9.23998,-1,0.12,0.324609,-1.42854
500,9.23998,-1,0.14,0.298589,-1.31208
500,9.23998,-1,0.16,0.268438,-1.18148
500,9.23998,-1,0.18,0.236139,-1.03779
500,9.23998,-1,0.2,0.200623,-0.882997
500,9.23998,-1,0.22,0.163438,-0.718113
500,9.23998,-1,0.24,0.123948,-0.545631
500,9.23998,-1,0.26,0.0835302,-0.367056
500,9.23998,-1,0.28,0.0419471,-0.184579
500,9.23998,-1,0.3,-1.5916e-06,1.27766e-05
500,9.23998,-1,0.32,-0.0419365,0.184564
500,9.23998,-1,0.34,-0.0835285,0.367088
500,9.23998,-1,0.36,-0.123993,0.545642
500,9.23998,-1,0.38,-0.163404,0.718122
500,9.23998,-1,0.4,-0.200627,0.882881
500,9.23998,-1,0.42,-0.236138,1.03778
500,9.23998,-1,0.44,-0.268489,1.18152
500,9.23998,-1,0.46,-0.298552,1.31209
500,9.23998,-1,0.48,-0.324619,1.42852
500,9.23998,-1,0.5,-0.34792,1.52904
