============================================================
--- f = 600.0 Hz | active modes = [0, 1] (2 modes) ---
============================================================

--- Phase 1: Mode 0 | Adam (max 40001 steps) ---
[Adam M1] Step 1000 | pde 2.68e+00 | bc 1.04e-01 | total 2.78e+00 | scales [10.456708  4.512132]
[Adam M1] Step 1200 | pde 1.08e+00 | bc 2.54e-01 | total 1.34e+00 | scales [10.461681  4.523625]
[Adam M1] Step 1400 | pde 1.48e+00 | bc 1.72e-02 | total 1.50e+00 | scales [10.452172  4.525705]
[Adam M1] Step 1600 | pde 1.46e+00 | bc 6.50e-02 | total 1.52e+00 | scales [10.417643  4.498132]
[Adam M1] Step 1800 | pde 1.06e+00 | bc 1.07e-01 | total 1.16e+00 | scales [10.430808   4.4911485]
[Adam M1] Step 2000 | pde 1.32e+00 | bc 1.00e-01 | total 1.42e+00 | scales [10.397801   4.5078616]
[Adam M1] Step 2200 | pde 9.22e-01 | bc 4.50e-02 | total 9.67e-01 | scales [10.325452  4.515226]
[Adam M1] Step 2400 | pde 5.94e-01 | bc 9.19e-02 | total 6.86e-01 | scales [10.3419285  4.5204887]
[Adam M1] Step 2600 | pde 8.21e-01 | bc 4.22e-02 | total 8.63e-01 | scales [10.359847  4.50681 ]
[Adam M1] Step 2800 | pde 5.03e-01 | bc 8.09e-02 | total 5.84e-01 | scales [10.335528   4.4893317]
[Adam M1] Step 3000 | pde 3.54e-01 | bc 9.98e-02 | total 4.54e-01 | scales [10.323812  4.49982 ]
[Adam M1] Step 3200 | pde 4.41e-01 | bc 8.55e-02 | total 5.26e-01 | scales [10.304296  4.502246]
[Adam M1] Step 3400 | pde 1.01e+00 | bc 1.83e-02 | total 1.03e+00 | scales [10.288718  4.504456]
[Adam M1] Step 3600 | pde 5.60e-01 | bc 2.09e-02 | total 5.81e-01 | scales [10.263605   4.4859095]
[Adam M1] Step 3800 | pde 6.96e-01 | bc 6.60e-02 | total 7.62e-01 | scales [10.280851   4.4763823]
[Adam M1] Step 4000 | pde 1.38e-01 | bc 8.46e-03 | total 1.47e-01 | scales [10.2935505  4.484321 ]
[Adam M1] Step 4200 | pde 1.81e-01 | bc 5.13e-02 | total 2.32e-01 | scales [10.295236   4.4913926]
[Adam M1] Step 4400 | pde 9.84e-01 | bc 1.01e-02 | total 9.94e-01 | scales [10.286177   4.4836817]
[Adam M1] Step 4600 | pde 3.19e-01 | bc 4.15e-02 | total 3.60e-01 | scales [10.246438  4.482538]
[Adam M1] Step 4800 | pde 3.41e-01 | bc 7.60e-02 | total 4.17e-01 | scales [10.257845  4.461906]
[Adam M1] Step 5000 | pde 4.69e-01 | bc 1.75e-02 | total 4.87e-01 | scales [10.27338   4.505108]
[Adam M1] Step 5200 | pde 3.71e-01 | bc 2.43e-02 | total 3.96e-01 | scales [10.288717   4.4985414]
[Adam M1] Step 5400 | pde 6.63e-01 | bc 9.86e-02 | total 7.61e-01 | scales [10.2877865  4.4928784]
[Adam M1] Step 5600 | pde 6.67e-01 | bc 9.02e-03 | total 6.76e-01 | scales [10.273003  4.468151]
[Adam M1] Step 5800 | pde 1.19e-01 | bc 5.54e-02 | total 1.75e-01 | scales [10.284389  4.442448]
[Adam M1] Step 6000 | pde 1.48e-01 | bc 3.22e-02 | total 1.80e-01 | scales [10.279555  4.451049]
[Adam M1] Step 6200 | pde 1.22e-01 | bc 3.64e-02 | total 1.58e-01 | scales [10.271527  4.450581]
[Adam M1] Step 6400 | pde 1.98e-01 | bc 3.60e-02 | total 2.34e-01 | scales [10.284943   4.4325767]
[Adam M1] Step 6600 | pde 1.45e-01 | bc 3.02e-02 | total 1.75e-01 | scales [10.301005  4.438371]
[Adam M1] Step 6800 | pde 4.63e-01 | bc 1.42e-01 | total 6.04e-01 | scales [10.273767  4.414416]
[Adam M1] Step 7000 | pde 3.30e-01 | bc 2.17e-02 | total 3.52e-01 | scales [10.285392   4.4165792]
[Adam M1] Step 7200 | pde 1.35e-01 | bc 3.63e-02 | total 1.71e-01 | scales [10.286522  4.440405]
[Adam M1] Step 7400 | pde 5.26e-01 | bc 2.77e-02 | total 5.54e-01 | scales [10.279845   4.4400444]
[Adam M1] Step 7600 | pde 2.27e-01 | bc 1.58e-02 | total 2.43e-01 | scales [10.282986   4.4467616]
[Adam M1] Step 7800 | pde 7.43e-02 | bc 2.36e-02 | total 9.79e-02 | scales [10.273012  4.462513]
[Adam M1] Step 8000 | pde 3.93e-01 | bc 1.88e-02 | total 4.11e-01 | scales [10.227685  4.463049]
[Adam M1] Step 8200 | pde 2.24e-01 | bc 2.21e-02 | total 2.46e-01 | scales [10.250353  4.460204]
[Adam M1] Step 8400 | pde 1.06e-01 | bc 2.87e-02 | total 1.34e-01 | scales [10.253132   4.4600897]
[Adam M1] Step 8600 | pde 1.99e-01 | bc 1.98e-02 | total 2.19e-01 | scales [10.252116  4.480294]
[Adam M1] Step 8800 | pde 6.52e-02 | bc 1.96e-02 | total 8.48e-02 | scales [10.270715  4.479784]
[Adam M1] Step 9000 | pde 1.11e-01 | bc 3.11e-02 | total 1.42e-01 | scales [10.275785   4.5055137]
[Adam M1] Step 9200 | pde 1.54e-01 | bc 3.78e-02 | total 1.92e-01 | scales [10.294438   4.5369062]
[Adam M1] Step 9400 | pde 7.97e-02 | bc 2.33e-02 | total 1.03e-01 | scales [10.25921    4.5408454]
[Adam M1] Step 9600 | pde 1.69e-01 | bc 7.98e-03 | total 1.77e-01 | scales [10.217747  4.543462]
[Adam M1] Step 9800 | pde 9.24e-02 | bc 2.30e-02 | total 1.15e-01 | scales [10.224694  4.545912]
[Adam M1] Step 10000 | pde 7.88e-02 | bc 1.72e-02 | total 9.60e-02 | scales [10.225867  4.547199]
[Adam M1] Step 10200 | pde 6.46e-02 | bc 3.24e-02 | total 9.70e-02 | scales [10.199097  4.552482]
[Adam M1] Step 10400 | pde 2.14e-01 | bc 2.70e-02 | total 2.41e-01 | scales [10.201666  4.550607]
[Adam M1] Step 10600 | pde 7.88e-02 | bc 3.47e-02 | total 1.14e-01 | scales [10.207541  4.524726]
[Adam M1] Step 10800 | pde 2.24e-01 | bc 4.26e-03 | total 2.29e-01 | scales [10.1968775  4.537649 ]
[Adam M1] Step 11000 | pde 1.94e-01 | bc 3.63e-03 | total 1.98e-01 | scales [10.164582   4.5393815]
[Adam M1] Step 11200 | pde 6.69e-02 | bc 1.99e-02 | total 8.68e-02 | scales [10.151769   4.5407796]
[Adam M1] Step 11400 | pde 5.22e-02 | bc 1.55e-02 | total 6.78e-02 | scales [10.152184   4.5378675]
[Adam M1] Step 11600 | pde 4.37e-02 | bc 2.06e-02 | total 6.44e-02 | scales [10.155567   4.5283165]
[Adam M1] Step 11800 | pde 5.35e-02 | bc 1.08e-02 | total 6.43e-02 | scales [10.159053  4.513734]
[Adam M1] Step 12000 | pde 3.87e-01 | bc 3.17e-03 | total 3.90e-01 | scales [10.186928   4.5116467]
[Adam M1] Step 12200 | pde 5.09e-02 | bc 1.58e-02 | total 6.67e-02 | scales [10.202407  4.506806]
[Adam M1] Step 12400 | pde 4.30e-02 | bc 2.12e-02 | total 6.42e-02 | scales [10.199998  4.484084]
[Adam M1] Step 12600 | pde 5.07e-02 | bc 1.33e-02 | total 6.40e-02 | scales [10.189687   4.4783816]
[Adam M1] Step 12800 | pde 5.54e-02 | bc 1.74e-02 | total 7.28e-02 | scales [10.185724  4.475675]
[Adam M1] Step 13000 | pde 3.79e-01 | bc 1.07e-02 | total 3.90e-01 | scales [10.186725   4.4594026]
[Adam M1] Step 13200 | pde 2.48e-01 | bc 2.13e-02 | total 2.69e-01 | scales [10.194199   4.4662523]
[Adam M1] Step 13400 | pde 3.36e-02 | bc 1.76e-02 | total 5.12e-02 | scales [10.193419   4.4591384]
[Adam M1] Step 13600 | pde 4.73e-02 | bc 6.45e-03 | total 5.38e-02 | scales [10.192861  4.462888]
[Adam M1] Step 13800 | pde 9.66e-02 | bc 4.88e-03 | total 1.01e-01 | scales [10.213133   4.4383206]
[Adam M1] Step 14000 | pde 5.50e-02 | bc 1.30e-02 | total 6.80e-02 | scales [10.233674   4.4442997]
[Adam M1] Step 14200 | pde 4.26e-02 | bc 8.59e-03 | total 5.12e-02 | scales [10.224876  4.455474]
[Adam M1] Step 14400 | pde 3.57e-02 | bc 1.28e-02 | total 4.85e-02 | scales [10.22079   4.458376]
[Adam M1] Step 14600 | pde 3.27e-02 | bc 1.12e-02 | total 4.39e-02 | scales [10.210994  4.444326]
[Adam M1] Step 14800 | pde 4.32e-02 | bc 1.90e-02 | total 6.22e-02 | scales [10.212821   4.4464693]
[Adam M1] Step 15000 | pde 2.88e-02 | bc 1.26e-02 | total 4.14e-02 | scales [10.2356415  4.448452 ]
[Adam M1] Step 15200 | pde 3.72e-02 | bc 9.72e-03 | total 4.69e-02 | scales [10.236112  4.450065]
[Adam M1] Step 15400 | pde 3.69e-02 | bc 7.04e-03 | total 4.39e-02 | scales [10.250625   4.4492693]
[Adam M1] Step 15600 | pde 6.74e-02 | bc 7.98e-03 | total 7.54e-02 | scales [10.242223  4.444024]
[Adam M1] Step 15800 | pde 2.73e-01 | bc 6.99e-03 | total 2.80e-01 | scales [10.226884   4.4573803]
[Adam M1] Step 16000 | pde 1.12e-01 | bc 1.40e-03 | total 1.14e-01 | scales [10.228677  4.456425]
[Adam M1] Step 16200 | pde 2.71e-02 | bc 9.58e-03 | total 3.66e-02 | scales [10.22191    4.4590034]
[Adam M1] Step 16400 | pde 1.10e-01 | bc 1.65e-02 | total 1.26e-01 | scales [10.221951   4.4602637]
[Adam M1] Step 16600 | pde 2.53e-02 | bc 9.53e-03 | total 3.49e-02 | scales [10.210998  4.467654]
[Adam M1] Step 16800 | pde 3.15e-02 | bc 1.32e-02 | total 4.47e-02 | scales [10.203818  4.475879]
[Adam M1] Step 17000 | pde 3.23e-02 | bc 1.13e-02 | total 4.36e-02 | scales [10.204037  4.475442]
[Adam M1] Step 17200 | pde 1.10e-01 | bc 4.62e-03 | total 1.14e-01 | scales [10.20004    4.4820395]
[Adam M1] Step 17400 | pde 3.65e-02 | bc 9.19e-03 | total 4.57e-02 | scales [10.217801  4.468648]
[Adam M1] Step 17600 | pde 2.28e-02 | bc 5.78e-03 | total 2.86e-02 | scales [10.213344   4.4730797]
[Adam M1] Step 17800 | pde 1.96e-02 | bc 1.15e-02 | total 3.11e-02 | scales [10.234002   4.4614134]
[Adam M1] Step 18000 | pde 1.88e-02 | bc 9.02e-03 | total 2.78e-02 | scales [10.234016  4.46178 ]
[Adam M1] Step 18200 | pde 2.28e-02 | bc 7.57e-03 | total 3.04e-02 | scales [10.233108  4.46909 ]
[Adam M1] Step 18400 | pde 2.27e-02 | bc 6.89e-03 | total 2.96e-02 | scales [10.234846   4.4676824]
[Adam M1] Step 18600 | pde 2.46e-02 | bc 4.82e-03 | total 2.95e-02 | scales [10.232777  4.468489]
[Adam M1] Step 18800 | pde 1.88e-02 | bc 8.41e-03 | total 2.72e-02 | scales [10.237504  4.464863]
[Adam M1] Step 19000 | pde 3.59e-02 | bc 5.68e-03 | total 4.15e-02 | scales [10.237513   4.4640794]
[Adam M1] Step 19200 | pde 2.47e-02 | bc 7.45e-03 | total 3.22e-02 | scales [10.234755   4.4515977]
[Adam M1] Step 19400 | pde 2.77e-02 | bc 5.67e-03 | total 3.34e-02 | scales [10.230972  4.461767]
[Adam M1] Step 19600 | pde 2.51e-02 | bc 5.31e-03 | total 3.04e-02 | scales [10.237831   4.4670987]
[Adam M1] Step 19800 | pde 2.14e-02 | bc 6.73e-03 | total 2.82e-02 | scales [10.225091   4.4691315]
[Adam M1] Step 20000 | pde 3.14e-02 | bc 3.38e-03 | total 3.47e-02 | scales [10.207535   4.4642363]
[Adam M1] Step 20200 | pde 1.15e-02 | bc 8.87e-03 | total 2.04e-02 | scales [10.202704   4.4628196]
[Adam M1] Step 20400 | pde 3.46e-02 | bc 1.22e-03 | total 3.58e-02 | scales [10.202119  4.464296]
[Adam M1] Step 20600 | pde 1.26e-02 | bc 6.30e-03 | total 1.89e-02 | scales [10.19427    4.4716625]
[Adam M1] Step 20800 | pde 1.65e-02 | bc 5.12e-03 | total 2.16e-02 | scales [10.190339  4.468869]
[Adam M1] Step 21000 | pde 1.50e-02 | bc 3.58e-03 | total 1.86e-02 | scales [10.190985   4.4705586]
[Adam M1] Step 21200 | pde 2.12e-02 | bc 3.79e-03 | total 2.50e-02 | scales [10.192143   4.4814878]
[Adam M1] Step 21400 | pde 1.87e-02 | bc 5.43e-03 | total 2.41e-02 | scales [10.196325   4.4753766]
[Adam M1] Step 21600 | pde 1.42e-02 | bc 4.35e-03 | total 1.85e-02 | scales [10.207099   4.4773536]
[Adam M1] Step 21800 | pde 6.85e-02 | bc 1.73e-03 | total 7.02e-02 | scales [10.207203  4.479431]
[Adam M1] Step 22000 | pde 1.16e-02 | bc 6.88e-03 | total 1.85e-02 | scales [10.202801   4.4732876]
[Adam M1] Step 22200 | pde 7.74e-03 | bc 5.05e-03 | total 1.28e-02 | scales [10.202786   4.4731646]
[Adam M1] Step 22400 | pde 6.55e-02 | bc 1.50e-03 | total 6.70e-02 | scales [10.188839   4.4792175]
[Adam M1] Step 22600 | pde 8.42e-03 | bc 4.55e-03 | total 1.30e-02 | scales [10.1902685  4.4893947]
[Adam M1] Step 22800 | pde 1.10e-01 | bc 1.68e-03 | total 1.11e-01 | scales [10.193162   4.4847207]
[Adam M1] Step 23000 | pde 1.26e-02 | bc 4.60e-03 | total 1.72e-02 | scales [10.194898   4.4805746]
[Adam M1] Step 23200 | pde 1.61e-02 | bc 6.42e-03 | total 2.25e-02 | scales [10.19359    4.4805174]
[Adam M1] Step 23400 | pde 1.02e-02 | bc 3.93e-03 | total 1.41e-02 | scales [10.19464    4.4837394]
[Adam M1] Step 23600 | pde 3.41e-02 | bc 3.90e-03 | total 3.80e-02 | scales [10.191953   4.4940295]
[Adam M1] Step 23800 | pde 1.12e-02 | bc 3.58e-03 | total 1.48e-02 | scales [10.201592  4.494584]
[Adam M1] Step 24000 | pde 2.71e-02 | bc 1.05e-03 | total 2.82e-02 | scales [10.212693  4.499591]
[Adam M1] Step 24200 | pde 1.74e-02 | bc 3.03e-03 | total 2.04e-02 | scales [10.218392   4.4785786]
[Adam M1] Step 24400 | pde 8.98e-03 | bc 5.53e-03 | total 1.45e-02 | scales [10.207746   4.4739447]
[Adam M1] Step 24600 | pde 9.80e-03 | bc 4.02e-03 | total 1.38e-02 | scales [10.207749  4.474187]
[Adam M1] Step 24800 | pde 1.11e-02 | bc 2.34e-03 | total 1.35e-02 | scales [10.208169   4.4736657]
[Adam M1] Step 25000 | pde 7.62e-03 | bc 2.91e-03 | total 1.05e-02 | scales [10.206504   4.4870453]
[Adam M1] Step 25200 | pde 1.53e-02 | bc 3.56e-03 | total 1.88e-02 | scales [10.205974  4.498315]
[Adam M1] Step 25400 | pde 1.38e-02 | bc 3.99e-03 | total 1.78e-02 | scales [10.220383  4.496158]
[Adam M1] Step 25600 | pde 8.01e-03 | bc 2.91e-03 | total 1.09e-02 | scales [10.221098  4.498462]
[Adam M1] Step 25800 | pde 1.81e-02 | bc 1.19e-03 | total 1.92e-02 | scales [10.215229  4.49886 ]
[Adam M1] Step 26000 | pde 3.15e-02 | bc 6.20e-04 | total 3.21e-02 | scales [10.22878   4.507048]
[Adam M1] Step 26200 | pde 6.33e-03 | bc 2.44e-03 | total 8.76e-03 | scales [10.229295  4.503018]
[Adam M1] Step 26400 | pde 7.88e-03 | bc 1.39e-03 | total 9.26e-03 | scales [10.228713  4.50255 ]
[Adam M1] Step 26600 | pde 6.62e-02 | bc 9.64e-04 | total 6.72e-02 | scales [10.225629   4.5010686]
[Adam M1] Step 26800 | pde 6.62e-03 | bc 1.95e-03 | total 8.58e-03 | scales [10.225146   4.5021505]
[Adam M1] Step 27000 | pde 1.50e-02 | bc 1.29e-03 | total 1.63e-02 | scales [10.229181  4.500045]
[Adam M1] Step 27200 | pde 5.43e-03 | bc 1.63e-03 | total 7.05e-03 | scales [10.226003   4.4993086]
[Adam M1] Step 27400 | pde 1.65e-02 | bc 9.45e-04 | total 1.74e-02 | scales [10.22089  4.49986]
[Adam M1] Step 27600 | pde 5.21e-03 | bc 3.41e-03 | total 8.62e-03 | scales [10.216588   4.4992375]
[Adam M1] Step 27800 | pde 3.86e-03 | bc 2.38e-03 | total 6.25e-03 | scales [10.216576   4.4988303]
[Adam M1] Step 28000 | pde 7.01e-03 | bc 1.44e-03 | total 8.45e-03 | scales [10.216563   4.4987383]
[Adam M1] Step 28200 | pde 6.15e-03 | bc 1.37e-03 | total 7.52e-03 | scales [10.216291  4.502357]
[Adam M1] Step 28400 | pde 2.08e-02 | bc 6.06e-04 | total 2.14e-02 | scales [10.225979  4.501107]
[Adam M1] Step 28600 | pde 3.84e-03 | bc 1.36e-03 | total 5.20e-03 | scales [10.222029   4.4997354]
[Adam M1] Step 28800 | pde 4.51e-03 | bc 8.94e-04 | total 5.40e-03 | scales [10.22179   4.499039]
[Adam M1] Step 29000 | pde 4.57e-03 | bc 1.30e-03 | total 5.87e-03 | scales [10.221308  4.494671]
[Adam M1] Step 29200 | pde 7.47e-03 | bc 1.95e-03 | total 9.42e-03 | scales [10.219396  4.492305]
[Adam M1] Step 29400 | pde 4.13e-03 | bc 1.28e-03 | total 5.41e-03 | scales [10.219346  4.492329]
[Adam M1] Step 29600 | pde 3.13e-03 | bc 1.17e-03 | total 4.30e-03 | scales [10.217217  4.492256]
[Adam M1] Step 29800 | pde 3.32e-03 | bc 1.02e-03 | total 4.34e-03 | scales [10.2172     4.4924655]
[Adam M1] Step 30000 | pde 2.02e-02 | bc 4.30e-04 | total 2.06e-02 | scales [10.216615  4.490142]
[Adam M1] Step 30200 | pde 5.91e-03 | bc 1.23e-03 | total 7.15e-03 | scales [10.219167   4.4909678]
[Adam M1] Step 30400 | pde 5.41e-03 | bc 7.00e-04 | total 6.11e-03 | scales [10.219775  4.490388]
[Adam M1] Step 30600 | pde 2.90e-03 | bc 7.75e-04 | total 3.68e-03 | scales [10.218483  4.4949  ]
[Adam M1] Step 30800 | pde 6.40e-03 | bc 1.03e-03 | total 7.43e-03 | scales [10.216557   4.4891343]
[Adam M1] Step 31000 | pde 1.18e-02 | bc 3.40e-04 | total 1.22e-02 | scales [10.214133   4.4895597]
[Adam M1] Step 31200 | pde 3.37e-03 | bc 6.47e-04 | total 4.02e-03 | scales [10.209141   4.4888115]
[Adam M1] Step 31400 | pde 1.22e-02 | bc 6.73e-04 | total 1.28e-02 | scales [10.204575  4.487785]
[Adam M1] Step 31600 | pde 1.33e-02 | bc 1.44e-04 | total 1.35e-02 | scales [10.203883  4.486445]
[Adam M1] Step 31800 | pde 2.78e-03 | bc 7.71e-04 | total 3.56e-03 | scales [10.206572   4.4863114]
[Adam M1] Step 32000 | pde 3.91e-03 | bc 5.70e-04 | total 4.48e-03 | scales [10.2076    4.489053]
[Adam M1] Step 32200 | pde 2.40e-03 | bc 5.82e-04 | total 2.98e-03 | scales [10.206688  4.489804]
[Adam M1] Step 32400 | pde 2.30e-03 | bc 7.34e-04 | total 3.03e-03 | scales [10.207191  4.491348]
[Adam M1] Step 32600 | pde 3.59e-03 | bc 1.05e-03 | total 4.64e-03 | scales [10.2027025  4.490436 ]
[Adam M1] Step 32800 | pde 2.45e-03 | bc 5.40e-04 | total 2.99e-03 | scales [10.202346  4.491682]
[Adam M1] Step 33000 | pde 2.50e-03 | bc 5.59e-04 | total 3.06e-03 | scales [10.203215  4.494389]
[Adam M1] Step 33200 | pde 4.91e-03 | bc 6.06e-04 | total 5.51e-03 | scales [10.202504  4.490766]
[Adam M1] Step 33400 | pde 1.86e-03 | bc 7.55e-04 | total 2.61e-03 | scales [10.202534   4.4914894]
[Adam M1] Step 33600 | pde 1.81e-03 | bc 4.39e-04 | total 2.25e-03 | scales [10.202548   4.4913464]
[Adam M1] Step 33800 | pde 2.32e-03 | bc 5.89e-04 | total 2.91e-03 | scales [10.203096  4.491733]
[Adam M1] Step 34000 | pde 6.09e-03 | bc 1.31e-04 | total 6.22e-03 | scales [10.202036   4.4910636]
[Adam M1] Step 34200 | pde 1.84e-03 | bc 3.06e-04 | total 2.15e-03 | scales [10.202319   4.4909325]
[Adam M1] Step 34400 | pde 3.59e-03 | bc 1.80e-04 | total 3.77e-03 | scales [10.202059   4.4941454]
[Adam M1] Step 34600 | pde 1.54e-03 | bc 2.64e-04 | total 1.80e-03 | scales [10.202331   4.4941807]
[Adam M1] Step 34800 | pde 1.86e-03 | bc 5.17e-04 | total 2.38e-03 | scales [10.201282   4.4925647]
[Adam M1] Step 35000 | pde 1.31e-02 | bc 1.34e-04 | total 1.32e-02 | scales [10.201566   4.4912653]
[Adam M1] Step 35200 | pde 1.22e-03 | bc 3.22e-04 | total 1.54e-03 | scales [10.201566  4.490979]
[Adam M1] Step 35400 | pde 2.42e-03 | bc 1.20e-04 | total 2.54e-03 | scales [10.200531   4.4915457]
[Adam M1] Step 35600 | pde 1.38e-03 | bc 3.65e-04 | total 1.74e-03 | scales [10.200446   4.4916544]
[Adam M1] Step 35800 | pde 1.62e-03 | bc 2.17e-04 | total 1.84e-03 | scales [10.200756   4.4920964]
[Adam M1] Step 36000 | pde 1.52e-03 | bc 2.89e-04 | total 1.80e-03 | scales [10.199907   4.4935565]
[Adam M1] Step 36200 | pde 5.01e-03 | bc 1.06e-04 | total 5.12e-03 | scales [10.200863   4.4937215]
[Adam M1] Step 36400 | pde 1.23e-03 | bc 1.51e-04 | total 1.38e-03 | scales [10.200348  4.494541]
[Adam M1] Step 36600 | pde 1.84e-03 | bc 2.59e-04 | total 2.10e-03 | scales [10.199967  4.496602]
[Adam M1] Step 36800 | pde 1.17e-03 | bc 2.42e-04 | total 1.42e-03 | scales [10.199786   4.4962926]
[Adam M1] Step 37000 | pde 1.10e-03 | bc 2.14e-04 | total 1.31e-03 | scales [10.199447  4.497489]
[Adam M1] Step 37200 | pde 1.85e-03 | bc 3.96e-04 | total 2.25e-03 | scales [10.199083  4.496296]
[Adam M1] Step 37400 | pde 3.70e-03 | bc 1.95e-04 | total 3.90e-03 | scales [10.2002325  4.4976068]
[Adam M1] Step 37600 | pde 1.63e-03 | bc 2.32e-04 | total 1.87e-03 | scales [10.199808  4.494907]
[Adam M1] Step 37800 | pde 1.10e-03 | bc 2.72e-04 | total 1.38e-03 | scales [10.198805  4.493459]
[Adam M1] Step 38000 | pde 5.28e-03 | bc 7.59e-05 | total 5.36e-03 | scales [10.200574  4.493323]
[Adam M1] Step 38200 | pde 1.91e-03 | bc 1.33e-04 | total 2.05e-03 | scales [10.200046   4.4932446]
[Adam M1] Step 38400 | pde 2.74e-03 | bc 1.81e-04 | total 2.92e-03 | scales [10.199218  4.492276]
[Adam M1] Step 38600 | pde 3.41e-03 | bc 7.29e-05 | total 3.48e-03 | scales [10.198153   4.4905114]
[Adam M1] Step 38800 | pde 1.00e-03 | bc 1.72e-04 | total 1.18e-03 | scales [10.196455   4.4896073]
[Adam M1] Step 39000 | pde 1.13e-03 | bc 2.86e-04 | total 1.42e-03 | scales [10.196392  4.48934 ]
[Adam M1] Step 39200 | pde 1.11e-03 | bc 2.06e-04 | total 1.31e-03 | scales [10.1963825  4.489264 ]
[Adam M1] Step 39400 | pde 1.62e-03 | bc 1.76e-04 | total 1.79e-03 | scales [10.196756  4.48901 ]
[Adam M1] Step 39600 | pde 1.32e-03 | bc 2.44e-04 | total 1.56e-03 | scales [10.197531   4.4871984]
[Adam M1] Step 39800 | pde 1.21e-03 | bc 1.31e-04 | total 1.34e-03 | scales [10.19694   4.486595]
[Adam M1] Step 40000 | pde 9.83e-04 | bc 8.96e-05 | total 1.07e-03 | scales [10.200623   4.4853196]

--- Phase 1: Mode 1 | L-BFGS (max 3001 steps) ---
[LBFGS M1] Step 0 | pde 1.31e-03 | bc 2.23e-04 | total 1.54e-03 | scales [10.20063    4.4853015]
[LBFGS M1] Step 200 | pde 3.49e-04 | bc 6.16e-06 | total 3.55e-04 | scales [10.200629  4.485287]
[LBFGS M1] Step 400 | pde 3.39e-04 | bc 5.42e-06 | total 3.45e-04 | scales [10.200622  4.485287]
[LBFGS M1] Step 600 | pde 3.53e-04 | bc 6.77e-06 | total 3.59e-04 | scales [10.200622  4.485289]
[LBFGS M1] Step 800 | pde 3.49e-04 | bc 9.88e-06 | total 3.58e-04 | scales [10.2006035  4.485295 ]
[LBFGS M1] Step 1000 | pde 3.31e-04 | bc 5.65e-06 | total 3.36e-04 | scales [10.200589   4.4852996]
[LBFGS M1] Step 1200 | pde 3.15e-04 | bc 4.93e-06 | total 3.20e-04 | scales [10.2005825  4.4852962]
[LBFGS M1] Step 1400 | pde 3.19e-04 | bc 5.27e-06 | total 3.24e-04 | scales [10.200579   4.4852962]
[LBFGS M1] Step 1600 | pde 3.16e-04 | bc 4.90e-06 | total 3.21e-04 | scales [10.200574   4.4852953]
[LBFGS M1] Step 1800 | pde 5.21e-04 | bc 2.29e-05 | total 5.43e-04 | scales [10.200566  4.485285]
[LBFGS M1] Step 2000 | pde 3.18e-04 | bc 5.68e-06 | total 3.24e-04 | scales [10.200566   4.4852853]
[LBFGS M1] Step 2200 | pde 3.49e-04 | bc 7.54e-06 | total 3.56e-04 | scales [10.200567   4.4852943]
[LBFGS M1] Step 2400 | pde 3.04e-04 | bc 5.69e-06 | total 3.10e-04 | scales [10.200557  4.485302]
[LBFGS M1] Step 2600 | pde 3.51e-04 | bc 1.11e-05 | total 3.63e-04 | scales [10.200549  4.485307]
[LBFGS M1] Step 2800 | pde 3.34e-04 | bc 6.94e-06 | total 3.41e-04 | scales [10.200539   4.4853067]
[LBFGS M1] Step 3000 | pde 3.52e-04 | bc 9.04e-06 | total 3.61e-04 | scales [10.200503  4.485308]

--- Phase 2: Multi-mode inverse | Adam (max 100001 steps) ---
[Adam] Step 0 | pde 4.91e-02 | bc 1.02e-05 | data 1.37e-01 | total 1.86e-01 | M0 σ=[10.651492   3.8117359] | M1 σ=[10.210557   4.4953017]
[Adam] Step 200 | pde 1.58e-01 | bc 6.04e-03 | data 1.36e-01 | total 3.00e-01 | M0 σ=[10.623968   3.6926293] | M1 σ=[10.163507   4.4557867]
[Adam] Step 400 | pde 1.42e-01 | bc 5.23e-03 | data 1.22e-01 | total 2.69e-01 | M0 σ=[10.637713   3.6940053] | M1 σ=[10.180747   4.4570446]
[Adam] Step 600 | pde 6.81e-02 | bc 3.41e-03 | data 1.04e-01 | total 1.76e-01 | M0 σ=[10.657877  3.675833] | M1 σ=[10.215932  4.457194]
[Adam] Step 800 | pde 2.26e-01 | bc 8.04e-03 | data 8.85e-02 | total 3.22e-01 | M0 σ=[10.675381   3.6952772] | M1 σ=[10.24303   4.455984]
[Adam] Step 1000 | pde 2.08e-01 | bc 9.17e-03 | data 7.51e-02 | total 2.92e-01 | M0 σ=[10.688849   3.6306639] | M1 σ=[10.270667  4.45871 ]
[Adam] Step 1200 | pde 1.11e-01 | bc 7.43e-03 | data 6.54e-02 | total 1.84e-01 | M0 σ=[10.704098   3.6945653] | M1 σ=[10.279721  4.460195]
[Adam] Step 1400 | pde 8.85e-02 | bc 5.11e-03 | data 5.69e-02 | total 1.51e-01 | M0 σ=[10.717483   3.6512043] | M1 σ=[10.297419   4.4651203]
[Adam] Step 1600 | pde 1.18e-01 | bc 1.08e-02 | data 5.33e-02 | total 1.82e-01 | M0 σ=[10.719153   3.7240086] | M1 σ=[10.291358  4.461386]
[Adam] Step 1800 | pde 1.23e-01 | bc 6.80e-03 | data 4.88e-02 | total 1.79e-01 | M0 σ=[10.738862   3.7379093] | M1 σ=[10.3032     4.4631577]
